Geneid	Neg1	Neg2	Neg3	Pos1	Pos2	Pos3
RP11-249C24.10	0	0	0	1	0	0
MT1L	12	6	7	2	2	6
MT1E	111	27	33	129	30	54
MT1M	8	3	3	7	2	1
MT1JP	2	0	0	1	0	0
MT1A	1	2	5	7	3	2
MT1DP	0	0	2	0	1	0
MT1CP	0	0	0	0	0	0
RP11-249C24.11	0	0	0	0	0	0
MT1B	0	0	0	0	0	0
MT1F	127	32	61	45	17	23
MT1G	313	59	116	88	17	25
MT1H	109	18	12	38	8	6
RP11-249C24.12	1	0	0	0	0	0
MT1X	1148	526	967	668	323	337
RP11-343H19.2	0	0	0	0	0	0
DPPA2P4	2	0	0	0	0	1
RP11-343H19.1	2	4	5	2	4	3
NUP93	5336	5474	4391	5091	5432	3858
MIR138-2	0	0	0	0	0	0
AC012181.2	0	0	0	0	0	0
SLC12A3	8	9	6	3	1	2
RPS24P17	1	4	5	3	1	4
HERPUD1	1849	1214	1059	1891	994	1158
RP11-325K4.3	3	1	0	1	0	5
RP11-325K4.2	9	1	5	12	3	2
AC012181.1	0	0	0	0	0	0
CETP	0	0	0	0	2	0
NLRC5	5	2	3	4	4	2
RP11-322D14.1	0	0	0	0	0	0
RP11-322D14.2	0	0	0	0	0	0
RP11-407G23.1	0	0	0	0	0	0
CPNE2	97	115	112	134	205	175
RP11-407G23.2	7	6	3	4	7	5
RP11-407G23.5	0	0	1	1	0	0
FAM192A	3433	3911	3337	3772	4039	3220
RSPRY1	2621	2738	2156	3459	3509	2512
ARL2BP	20	16	18	42	14	24
RP11-407G23.7	2	3	0	2	1	0
RP11-407G23.4	1	0	2	0	0	1
PLLP	24	24	33	37	41	47
RPL23AP91	0	4	0	0	0	0
CTC-661I16.2	0	0	0	0	0	0
CCL22	15	6	14	7	3	7
CX3CL1	10	9	10	14	17	13
CCL17	1	2	1	0	0	0
CIAPIN1	5746	6189	5037	6936	8023	5132
COQ9	667	608	505	740	968	526
AC009052.12	0	0	0	0	0	0
POLR2C	4733	5925	4007	5486	6017	4023
DOK4	1295	1821	1351	1278	2161	1516
CCDC102A	22	40	23	31	25	37
ADGRG5	15	29	15	9	28	13
HMGB3P32	0	0	0	0	0	0
ADGRG1	29	20	20	13	9	25
RP11-405F3.5	0	0	0	0	0	0
ADGRG3	8	2	12	0	3	1
RP11-405F3.4	0	0	0	0	0	1
DRC7	10	4	1	7	4	6
RP11-405F3.2	0	0	1	1	2	2
KATNB1	453	373	415	527	432	407
KIFC3	67	49	39	74	79	72
CTD-2600O9.2	0	0	0	0	0	0
MIR6772	0	0	0	0	0	0
CTD-2600O9.1	1	1	1	1	2	0
RNU6-20P	0	0	0	0	0	1
AC010543.1	0	0	0	0	0	0
CNGB1	0	1	0	0	0	0
TEPP	8	17	9	11	8	18
ZNF319	36	22	12	25	31	28
USB1	3345	2803	2332	3768	3360	2283
MMP15	160	181	157	137	185	109
RP11-332G1.1	0	0	1	0	0	0
CFAP20	2983	3217	2604	3750	3120	2656
CTB-134F13.1	3	5	3	5	2	4
RP11-459F6.3	9	14	9	10	6	8
CSNK2A2	15691	15641	13353	15709	16972	12483
RP11-459F6.1	0	0	0	0	0	0
RN7SL645P	0	0	0	0	0	0
CCDC113	416	496	495	323	431	398
PRSS54	0	1	1	1	0	0
GINS3	632	546	416	822	605	424
RNU6-269P	0	0	0	0	0	0
RP11-481J2.1	0	0	1	0	0	0
RNU6-1110P	0	0	0	0	0	0
RP11-481J2.3	0	2	4	1	2	1
RP11-481J2.2	0	0	0	0	2	0
NDRG4	91	65	98	50	65	69
RNU6-103P	0	0	1	0	0	1
SETD6	251	186	195	185	137	98
CNOT1	4473	4846	3863	4351	4667	3719
RP11-481J2.4	22	16	10	20	10	10
AC010287.1	15	9	7	10	6	12
SNORA76A	5	0	0	0	2	1
CTA-331F8.1	1	3	0	2	4	2
SLC38A7	1574	1429	1088	1674	2040	1142
RP11-451N19.3	0	1	0	0	0	0
GOT2	4886	4284	3873	4925	3468	3308
RP11-410D17.2	1	0	0	1	0	0
RNU6-1155P	0	0	0	0	0	0
RN7SL143P	0	0	0	0	0	0
GEMIN8P2	0	1	0	0	0	0
RP11-451N19.1	0	0	0	0	0	1
RP11-700H13.1	2	0	0	0	0	0
RPS27P27	5	8	3	6	1	10
RP11-102D18.1	0	3	0	0	0	1
RNU4-58P	1	0	1	0	0	0
RP11-105C20.3	0	0	0	0	0	0
APOOP5	1	6	1	1	2	3
RP11-430C1.1	2	0	3	0	0	2
RP11-430C1.2	1	1	3	3	0	0
RP11-457D20.1	0	1	0	2	0	0
RP11-457D20.2	0	0	0	0	0	1
RP11-354I13.2	0	0	2	0	1	0
AC009081.1	0	0	0	0	0	0
RP11-354I13.1	0	3	1	0	0	4
GNPATP	0	0	0	0	0	1
AC009080.1	0	0	0	0	0	0
RP11-90K18.1	0	0	0	0	0	0
RP11-51O6.1	254	552	362	401	200	485
CDH8	83	61	68	55	67	72
RP11-109D24.1	4	1	0	0	2	4
RN7SKP76	2	0	3	1	0	1
CTC-420A11.2	2	6	3	2	6	7
RNU6-21P	0	0	0	0	0	0
RP11-75D3.1	0	0	0	0	0	0
AC009161.1	0	0	0	0	0	0
AC009110.1	0	0	0	1	4	2
AC092116.1	0	0	0	0	0	0
RP11-50O21.1	0	0	0	0	0	0
AC010546.1	0	0	0	0	0	0
RP11-96H17.1	0	0	1	0	0	2
RP11-96H17.3	0	0	1	0	1	1
UBE2FP2	1	3	1	2	1	0
RP11-368L12.1	9	6	5	3	3	3
RPS15AP34	0	0	0	0	0	0
RP11-2K6.2	0	0	1	0	0	1
RP11-2K6.1	7	11	20	15	6	8
RP11-370P15.1	0	0	0	0	0	0
RP11-370P15.2	0	0	0	0	0	0
RP11-21L1.1	0	0	0	0	0	0
RP11-744D14.2	0	0	0	0	0	0
AC012322.1	0	0	0	0	0	0
RP11-744D14.1	6	2	2	4	2	4
RP11-467L24.1	0	0	1	0	0	0
RP11-439I14.2	0	0	0	0	0	0
RP11-439I14.1	0	0	0	0	0	0
RP11-439I14.3	0	0	0	0	0	0
CDH11	8942	9366	7929	9398	9131	6815
RP11-229O3.1	78	77	33	46	59	53
RP11-95H3.1	2	4	3	2	3	3
RP11-256I9.2	1813	2363	1717	671	563	768
RP11-256I9.3	35	41	44	26	36	22
LINC00922	75	49	22	16	29	30
RP11-351A20.1	1	0	0	0	1	2
RP11-351A20.2	0	0	0	0	0	0
RP11-513N24.1	2	6	0	1	1	1
RP11-356O24.1	0	0	0	0	0	0
RNA5SP428	0	0	0	0	0	0
CDH5	1	1	0	15	66	46
LINC00920	4	3	6	13	10	14
BEAN1	1	0	0	2	1	2
CTD-2258A20.3	0	0	0	0	0	0
BEAN1-AS1	0	0	0	0	0	0
RP11-403P17.5	0	0	0	0	0	0
TK2	43	35	37	62	80	51
RP11-403P17.3	0	0	0	0	0	0
RP11-403P17.4	6	1	3	3	0	4
CKLF	3	3	5	3	3	4
CKLF-CMTM1	0	0	0	0	0	0
RP11-403P17.6	1	3	2	0	1	1
CMTM1	2	3	2	3	3	2
CMTM2	0	2	2	0	2	0
RP11-403P17.2	0	0	0	0	0	0
CMTM3	299	447	299	517	425	455
CMTM4	148	167	162	195	187	142
DYNC1LI2	2105	2168	1884	2842	2412	2008
RP11-63M22.2	0	0	0	0	0	0
RP11-63M22.1	44	25	19	24	25	40
RP11-61A14.4	5	5	3	4	8	2
CCDC79	9	3	4	0	2	3
NAE1	11506	12439	11795	12943	10330	8863
RP11-61A14.1	0	1	0	0	0	1
CA7	1	0	1	0	0	0
PDP2	835	1012	805	991	860	604
CDH16	0	0	0	0	1	0
RRAD	0	1	1	1	2	1
FAM96B	1747	2010	1687	2636	2801	1974
CES2	421	486	337	453	478	392
RP11-361L15.4	0	0	0	0	0	0
RP11-361L15.3	0	0	0	0	0	0
CES3	3	1	9	1	5	4
CES4A	7	3	2	4	2	3
RP11-361L15.5	3	2	2	6	1	2
RN7SL543P	0	0	0	0	0	0
AC009084.1	0	0	0	0	0	0
CBFB	1512	1168	1399	1941	1390	1201
C16orf70	921	804	776	935	939	643
B3GNT9	7	13	9	2	18	6
TRADD	6	8	11	5	6	13
FBXL8	0	0	0	0	0	0
RP11-5A19.5	0	0	0	0	0	0
HSF4	0	1	0	0	0	0
NOL3	37	47	41	49	62	63
KIAA0895L	52	70	60	64	101	70
EXOC3L1	1	6	7	6	5	8
E2F4	1354	1175	984	1545	1698	953
ELMO3	25	11	23	15	15	14
MIR328	0	0	0	0	0	0
CTC-277H1.6	0	0	0	1	2	3
LRRC29	6	3	8	9	14	10
TMEM208	1880	2087	1693	2403	2781	1995
FHOD1	57	68	77	102	85	98
SLC9A5	21	14	34	19	26	36
CTC-277H1.7	12	7	5	7	11	3
PLEKHG4	8	6	6	4	7	3
KCTD19	2	0	0	2	5	4
RN7SKP118	0	0	0	0	0	0
LRRC36	3	1	0	4	2	3
TPPP3	12	15	19	21	27	28
RNU1-123P	0	0	0	0	0	0
ZDHHC1	0	3	0	6	4	4
HSD11B2	10	8	11	5	6	2
RP11-297D21.2	0	0	0	0	0	0
ATP6V0D1	3143	3235	2487	4374	5143	2993
RP11-297D21.4	5	4	5	2	6	5
AGRP	0	0	0	1	1	0
CTD-2012K14.8	4	4	4	8	13	11
FAM65A	270	245	206	375	354	329
CTD-2012K14.2	0	0	0	0	0	1
CTD-2012K14.3	0	0	0	0	0	0
CTD-2012K14.4	0	0	0	0	0	0
CTD-2012K14.6	5	5	4	8	6	6
CTD-2012K14.5	10	6	4	4	6	2
CTD-2012K14.7	1	6	5	3	1	4
CTCF	1947	1745	1410	2004	1607	1316
AC009095.4	25	18	13	26	18	11
RLTPR	10	5	5	4	8	2
ACD	434	381	322	530	485	369
PARD6A	1	1	1	2	1	1
ENKD1	27	35	25	58	49	49
C16orf86	0	2	2	3	2	4
GFOD2	731	868	628	1264	1317	936
RANBP10	378	373	280	566	668	447
RP11-167P11.2	17	9	7	12	23	12
TSNAXIP1	11	13	11	12	28	11
CENPT	705	649	502	955	754	655
THAP11	288	323	266	347	336	285
NUTF2	13161	16852	12602	17748	20637	14773
CTC-479C5.11	0	1	1	1	1	2
EDC4	70	57	69	92	85	67
AC040162.1	0	0	0	0	0	0
CTC-479C5.10	1	2	1	1	1	3
NRN1L	0	0	0	0	0	0
PSKH1	220	188	135	251	321	194
CTRL	0	0	0	0	0	0
CTC-479C5.12	30	33	25	23	35	28
PSMB10	32	28	19	30	43	18
LCAT	130	146	98	165	252	120
SLC12A4	315	295	236	387	348	266
DPEP3	39	26	22	40	20	11
DPEP2	0	1	0	0	2	2
DUS2	688	722	573	755	856	556
KARSP3	4	4	1	1	0	1
CTC-479C5.6	0	1	0	0	0	0
RNU6-359P	0	0	0	0	0	0
DDX28	267	212	162	266	160	112
AC130462.1	0	0	0	0	0	0
RP11-67A1.2	0	0	0	0	0	0
NFATC3	619	535	369	615	615	453
RP11-96D1.9	0	0	0	0	0	0
RP11-67A1.4	0	0	0	0	0	0
RPS12P27	1	2	2	1	7	3
RP11-96D1.5	21	13	15	27	23	21
RP11-96D1.10	90	77	88	94	79	58
RP11-96D1.11	0	0	0	0	0	0
ESRP2	46	19	47	16	14	5
MIR6773	0	0	0	0	0	0
RP11-96D1.6	1	0	0	0	0	0
PLA2G15	339	347	295	493	615	370
RP11-96D1.7	0	0	0	1	0	1
SLC7A6	421	467	317	598	483	335
RNU6-1262P	2	2	0	2	2	0
SLC7A6OS	196	165	163	190	153	160
RP11-96D1.8	20	12	10	15	9	11
PRMT7	833	802	656	919	968	609
RP11-96D1.3	8	3	1	5	4	5
RNU4-30P	3	0	0	2	1	1
SMPD3	3	3	1	3	4	1
RP11-71L14.3	0	0	0	0	0	0
RP11-71L14.4	3	3	2	0	3	2
RPL35AP33	1	2	0	3	0	1
ZFP90	264	388	334	349	299	382
RNU4-36P	0	0	0	0	0	0
RP11-615I2.1	7	1	4	1	5	8
RP11-615I2.6	6	2	1	3	3	4
CDH3	794	340	678	128	181	170
RP11-615I2.2	23	26	21	22	46	49
RP11-615I2.3	2	2	3	0	4	0
HSPE1P5	44	53	33	37	19	38
CDH1	4735	3172	4437	963	1303	1235
RNA5SP429	0	0	0	0	0	0
AC099314.1	0	0	0	0	0	0
RP11-354M1.2	12	6	2	0	1	2
FTLP14	31	11	14	8	17	17
TANGO6	453	405	334	455	417	367
RP11-521L9.1	0	0	0	0	2	0
RP11-521L9.2	8	2	12	10	3	2
RNU6-898P	0	0	0	0	0	0
RP11-123C5.5	0	1	1	0	4	0
RPS2P45	29	34	22	23	27	14
HAS3	152	38	62	11	9	16
CHTF8	1043	869	701	1325	829	766
CIRH1A	2824	3069	2095	3024	2740	1977
RNU6-22P	0	0	0	0	0	0
SNTB2	510	673	542	814	560	545
RP11-70O5.2	3	8	1	2	3	3
RP11-343C2.11	0	0	0	0	0	0
VPS4A	354	424	336	416	407	328
COG8	312	455	333	389	381	341
PDF	2	1	1	1	3	2
RP11-343C2.12	0	0	0	0	0	0
RP11-343C2.9	0	0	0	0	0	0
RP11-343C2.7	0	0	0	0	0	0
NIP7	4331	4129	3329	5078	3563	2826
TMED6	23	33	17	27	20	18
TERF2	818	834	643	913	1074	758
CYB5B	12851	15537	11695	19715	14275	12545
RP11-343C2.10	0	0	1	1	0	5
RP11-140H17.1	0	0	0	0	0	0
NFAT5	468	389	348	434	526	434
MIR1538	0	0	0	0	0	0
RP11-140H17.2	28	11	11	19	20	18
RP11-311C24.1	0	0	0	0	0	0
NQO1	5339	4434	3970	6913	4396	4202
CTD-2033A16.1	0	0	0	0	0	0
CTD-2033A16.3	1	1	1	2	1	3
NOB1	2438	2878	2190	2681	2842	2324
CTD-2033A16.2	62	81	67	61	55	75
WWP2	635	605	531	652	572	548
MIR140	0	0	0	0	0	0
CLEC18A	3	0	1	0	1	0
RP11-419C5.3	0	0	0	0	0	0
PDXDC2P	98	85	93	51	86	106
RP11-419C5.2	3	2	4	1	2	2
MIR1972-2	1	0	0	0	2	0
AC009022.1	0	0	0	0	0	0
RP11-106J23.1	0	0	0	0	0	0
PDPR	536	508	407	453	602	450
RP11-296I10.3	0	0	0	0	0	0
CLEC18C	0	0	0	1	1	0
RP11-296I10.5	0	0	0	0	0	0
AC009060.2	0	0	0	0	0	0
AC009060.1	0	0	0	1	0	0
SMG1P7	33	28	15	44	31	25
FKSG63	0	0	0	0	0	0
EXOSC6	2608	2911	2068	2949	2501	1997
AARS	5075	5996	5320	4346	5985	3650
RN7SL279P	1	0	1	0	0	1
DDX19B	401	389	349	419	433	335
RP11-529K1.3	0	0	0	0	0	0
DDX19A	1646	1750	1240	1818	1778	1308
RP11-529K1.2	18	27	29	21	26	30
ST3GAL2	768	1352	795	1264	857	1095
RP11-529K1.4	0	0	0	0	0	0
RPS27P26	0	0	0	0	0	0
RNU6-23P	0	0	0	0	0	0
FUK	33	26	35	35	48	27
COG4	1753	2049	1681	2118	2685	1720
SF3B3	10865	11744	8929	10882	12908	8549
SNORD111B	0	0	0	1	0	2
SNORD111	2	4	2	1	2	2
IL34	10	2	5	0	0	3
MTSS1L	22	19	12	18	20	22
RP11-394B2.1	0	1	0	0	1	0
VAC14	162	141	120	156	142	125
RP11-394B2.5	5	0	1	3	3	3
RP11-394B2.6	0	0	0	0	0	0
VAC14-AS1	19	26	8	18	28	15
RP11-394B2.7	0	0	1	3	0	1
RP11-394B2.3	0	0	0	0	0	0
RP11-424M24.3	15	4	14	5	5	4
RP11-424M24.5	0	0	0	0	0	0
HYDIN	30	17	21	17	16	18
RNU6ATAC25P	0	0	0	0	0	0
AC027281.1	0	0	0	0	0	0
RP11-23E19.1	0	2	0	0	0	0
RP11-23E19.2	1	2	1	0	2	0
CMTR2	407	374	402	583	344	378
CTD-2520I13.1	0	0	0	0	0	0
AC106736.1	0	0	0	0	0	0
CALB2	12	43	47	23	32	16
RP11-510M2.1	0	0	0	0	0	0
RP11-510M2.7	0	0	0	0	0	0
RP11-510M2.4	0	3	3	0	1	0
RP11-510M2.8	0	0	0	0	0	0
ZNF23	18	15	15	17	16	16
AC010547.9	0	0	0	0	0	0
RP11-510M2.2	1	11	2	4	7	3
ZNF19	135	141	154	122	156	137
RP11-510M2.6	0	0	0	0	0	0
CHST4	92	49	106	6	7	18
RP11-510M2.5	1	0	0	0	0	0
RNU6-1061P	0	1	2	0	0	0
TAT	5	6	1	6	6	7
TAT-AS1	3	6	2	4	2	2
RP11-432I5.2	0	0	0	0	1	0
MARVELD3	93	39	108	6	9	6
PHLPP2	316	221	226	263	267	181
RP11-432I5.6	1	0	0	0	1	1
RNU6-208P	0	0	0	0	1	0
SNORA70D	0	0	0	1	1	0
RP11-432I5.8	0	0	0	0	0	0
RP11-432I5.4	3	0	0	0	1	1
AP1G1	3856	3802	3600	4647	3576	3047
SNORD71	1	0	0	0	0	1
RP11-417N10.3	0	1	1	2	3	0
ATXN1L	441	447	340	471	662	355
IST1	5261	5649	4771	5124	6111	4651
RP11-417N10.4	0	0	0	0	0	0
ZNF821	42	33	37	33	34	45
RP11-498D10.3	1	2	0	1	0	2
PKD1L3	8	6	4	9	13	12
AC009127.1	0	0	0	0	0	0
RPL39P31	0	0	0	0	0	0
RP11-498D10.8	0	0	0	1	0	1
ATP5A1P3	20	34	23	35	23	34
DHODH	543	631	576	689	657	479
TXNL4B	584	570	501	779	697	521
HP	4	12	34	13	73	131
HPR	0	0	2	6	7	2
RP11-384M15.3	1	3	0	1	0	2
DHX38	460	442	323	518	477	326
PMFBP1	24	32	13	20	28	30
RP11-328J14.1	4	1	3	3	0	1
RP11-328J14.2	0	1	0	0	1	1
LINC01572	104	86	65	70	110	92
AC004158.3	10	15	13	11	5	16
AC004158.1	0	0	0	0	0	0
AC092289.1	0	0	1	0	0	1
AC092289.2	0	0	0	0	0	0
RP5-991G20.1	37	69	41	44	42	46
RNU7-90P	1	2	0	0	0	0
KRT18P18	2	2	4	0	7	7
RP5-991G20.6	0	1	0	1	2	2
ZFHX3	984	1076	871	2450	1805	1417
AC004943.1	0	0	0	0	0	0
RP5-991G20.2	15	9	16	15	18	16
RNU7-71P	0	0	1	1	0	0
CTD-2326C4.1	1	0	0	1	3	3
AC132068.1	0	0	0	0	1	0
AC002044.3	5	6	0	4	11	5
AC002044.4	8	6	9	7	6	2
AC002044.1	22	9	2	13	14	10
RP11-346C20.4	0	0	0	2	3	0
RP11-346C20.3	6	1	7	16	4	6
HCCAT5	0	2	2	0	1	1
C16orf47	0	0	0	0	0	0
AC140912.1	0	3	2	8	9	20
RP11-140I24.2	0	0	0	0	0	1
LINC01568	0	0	0	0	0	0
RP11-44L9.1	0	1	0	0	0	0
RP11-44L9.2	0	0	0	0	0	0
RP11-44L9.3	0	0	0	0	0	0
CTD-2009A10.1	0	0	0	0	0	0
RP11-53L24.1	0	1	0	0	0	0
RP11-42H13.1	0	0	0	0	1	0
AC009120.4	0	0	1	0	1	0
AC009120.9	0	0	0	0	0	0
AC009120.8	3	0	1	1	4	2
AC009120.10	3	2	0	0	2	0
AC009120.11	3	5	5	0	3	3
PSMD7	5718	6996	5442	7686	6896	5084
AC009120.6	93	105	73	81	95	108
AC009120.3	17	20	13	14	18	20
AC009120.5	14	19	16	4	15	22
RP11-252A24.2	46	33	27	28	34	26
RP11-252A24.3	4	7	3	4	4	0
NPIPB15	1	2	1	0	0	0
RP11-252A24.8	0	0	0	0	0	0
CLEC18B	0	0	0	1	0	0
RP11-252A24.5	1	0	0	0	3	2
GLG1	5818	6371	5566	6546	8522	6552
RNU6-237P	1	0	3	0	0	0
RP11-572F4.1	4	4	5	4	5	10
HSPE1P7	5	18	8	4	4	10
RFWD3	3181	3807	2841	3552	2899	2445
TMPOP2	60	57	53	62	51	37
MLKL	95	67	40	49	51	31
FA2H	9	2	5	0	0	0
RP11-787D11.1	0	0	0	0	0	0
WDR59	627	620	583	569	694	547
ZNRF1	361	438	326	381	363	389
RP11-252E2.1	0	0	0	0	0	0
LDHD	8	1	3	1	0	0
RP11-252E2.2	0	0	0	2	0	0
ZFP1	639	581	522	805	586	485
RP11-331F4.1	6	13	6	7	5	17
CTRB2	0	0	0	0	0	0
CTRB1	0	0	0	0	0	0
RP11-331F4.4	0	0	0	0	0	0
BCAR1	66	50	55	69	54	70
RP11-331F4.5	15	10	11	9	12	24
RNU6-758P	0	0	0	0	0	0
CFDP1	3794	5101	4378	4331	4301	4167
RP11-252K23.1	2	14	7	13	7	9
RP11-252K23.2	61	58	39	64	41	82
RP11-77K12.1	0	0	0	0	0	0
RP11-77K12.9	21	34	17	15	21	18
TMEM170A	2911	2635	2715	2730	2159	1802
RP11-77K12.3	1	0	3	0	0	1
CHST6	179	282	220	203	159	131
RP11-77K12.4	0	0	0	0	0	0
RP11-77K12.10	1	0	0	0	0	0
RP11-77K12.5	2	1	2	2	1	2
RP11-77K12.7	0	0	0	0	0	0
CHST5	0	2	2	4	0	2
TMEM231	302	331	272	521	391	335
RP11-77K12.8	0	0	0	0	0	0
RP11-490B18.5	1	6	4	4	0	4
GABARAPL2	4793	5495	5372	6825	6105	4813
RP11-490B18.6	4	6	2	4	1	3
ADAT1	1114	1222	866	1214	1236	883
KARS	11376	15039	11233	12116	12752	10541
TERF2IP	430	631	468	449	409	401
RP11-490B18.8	0	0	1	0	0	0
RP11-490B18.7	0	1	0	0	0	0
RN7SL520P	0	0	0	0	0	0
ATP5F1P7	2	8	6	3	2	4
RP11-2C15.1	0	0	3	0	0	2
RNA5SP430	0	0	0	0	0	0
RP11-293N14.1	0	0	0	0	0	0
RP11-150D5.2	0	0	0	0	0	0
RPL18P13	4	8	2	4	1	1
CNTNAP4	2	9	3	3	5	12
RN7SKP233	0	0	0	0	0	0
AC010528.1	0	0	0	0	0	0
SNORD33	0	0	0	0	0	0
RP11-58C22.1	0	0	0	0	0	0
RP11-58C22.2	0	0	0	0	1	0
RP11-96P7.1	1	0	0	0	0	0
CTD-2336H13.2	0	0	0	0	1	0
MIR4719	0	0	0	0	0	0
CTD-2336H13.1	1	1	1	0	1	1
CTD-2300H10.2	0	0	0	0	0	0
MON1B	591	491	356	658	613	477
SYCE1L	5	6	14	6	9	21
RP11-538I12.2	0	0	0	0	0	0
VN2R10P	0	1	0	0	1	6
RP11-538I12.3	2	1	6	2	3	0
ADAMTS18	84	101	94	175	245	200
RP11-449J10.1	1	1	1	4	5	0
AC025284.1	0	0	0	0	0	0
RP11-571O6.1	0	0	0	0	0	0
RP11-571O6.2	1	0	0	0	1	0
NUDT7	71	86	98	52	75	71
RP11-264M12.2	2	2	4	1	4	6
VAT1L	93	57	152	11	18	19
RP11-264M12.4	8	3	3	0	0	1
RP11-281J9.1	3	2	3	9	0	11
RP11-281J9.2	0	0	0	0	0	0
CLEC3A	8	1	2	1	1	0
KRT8P22	1	3	0	0	0	0
RP11-358L22.2	0	0	0	0	0	0
WWOX	241	207	224	152	151	184
RP11-358L22.3	91	254	275	110	105	203
RP11-190D6.1	2	1	1	0	1	0
RP11-190D6.2	1	0	0	1	0	1
LSM3P5	12	8	4	3	3	3
RP11-264L1.4	15	10	13	6	9	9
RP11-264L1.1	10	8	3	2	4	4
RP11-264L1.3	5	2	1	2	4	4
RP11-264L1.2	6	5	5	1	4	2
RPS3P7	5	2	3	0	5	11
RP11-133M8.3	0	0	0	0	1	0
RP11-319G9.1	8	4	2	0	4	4
RP11-319G9.3	26	9	12	11	11	21
RP11-319G9.4	2	1	1	0	1	1
RP11-319G9.5	4	1	2	0	1	1
RP11-556H2.1	5	3	6	0	1	1
RP11-556H2.4	0	0	0	0	0	0
RP11-556H2.3	0	2	1	0	2	0
RP11-556H2.2	2	3	1	0	0	4
RP11-679B19.1	3	0	4	0	0	1
RP11-679B19.2	0	0	0	0	0	1
RNA5SP431	0	0	0	0	0	0
RP11-467I17.1	0	0	0	0	0	0
MAF	85	87	79	132	106	128
RP11-70D24.3	0	0	0	1	0	0
RP11-70D24.2	0	2	2	1	4	1
RP11-70D24.4	0	0	0	0	0	0
AC009159.1	0	0	0	0	0	0
RP11-70D24.1	3	1	2	2	1	3
LINC01229	1	1	0	3	0	0
MAFTRR	18	12	11	7	24	17
LINC01228	0	0	0	0	0	2
RP11-148M9.1	0	0	0	0	0	0
RP11-525K10.1	0	0	0	0	0	0
RP11-525K10.3	1	1	0	0	2	0
RP11-525K10.2	0	0	0	0	0	0
DYNLRB2	0	0	1	0	1	2
RP11-109P11.1	0	0	0	0	0	0
LINC01227	0	0	0	0	0	0
CDYL2	28	20	23	27	38	22
RP11-18F14.4	0	0	0	2	0	1
AC092332.1	0	0	0	0	0	0
CTD-2055G21.1	0	0	0	0	0	0
PRCAT47	16	13	9	12	7	5
CMC2	2310	2961	2278	3073	2376	2388
RP11-303E16.9	20	20	17	16	20	19
CENPN	2967	3557	2831	3714	2582	2642
RP11-303E16.3	18	18	19	19	16	15
RP11-303E16.2	296	492	261	440	248	351
ATMIN	674	604	592	741	615	455
C16orf46	35	37	29	56	55	36
RP11-303E16.8	2	4	4	5	3	1
RP11-303E16.5	5	4	6	9	5	6
RP11-303E16.6	8	4	3	5	7	9
RP11-303E16.7	6	7	8	4	8	11
GCSH	103	99	100	143	81	80
PKD1L2	10	8	4	3	5	4
RNU6-1191P	0	0	0	0	0	0
AC092718.1	0	0	0	0	0	0
BCO1	0	1	0	0	0	0
RP11-626G3.1	0	0	0	1	0	1
RP11-55K13.1	3	8	3	2	3	10
GAN	1155	1564	1537	1132	1062	1190
MIR4720	0	0	0	0	0	0
RP11-391L3.1	0	0	0	0	0	0
CMIP	124	148	102	153	123	157
RP11-391L3.4	1	0	0	1	1	2
RP11-391L3.5	5	3	1	3	3	5
RP11-391L3.3	24	21	11	9	16	16
MIR7854	0	0	0	0	0	0
MIR6504	0	0	0	0	0	0
RP11-274A11.5	0	1	0	0	0	0
RP11-274A11.3	0	0	1	2	0	0
RP11-274A11.4	2	1	2	4	0	1
RP11-960L18.1	1	0	2	2	0	0
PLCG2	34	27	35	40	23	30
RN7SKP176	0	0	0	0	0	0
RP11-510J16.6	0	0	0	0	0	0
SDR42E1	5	1	8	0	2	1
HSD17B2	6	3	9	7	1	5
RP11-510J16.5	8	10	6	4	3	8
AC138304.1	0	0	0	0	0	0
CTD-2588J6.1	1	0	0	1	0	1
MPHOSPH6	3775	4049	3959	5195	3540	3204
CTD-2588J6.2	0	0	0	0	0	0
RN7SKP190	0	0	0	0	0	0
AC024590.1	0	0	0	0	0	0
RP11-481E4.1	1	2	0	6	1	4
RP11-481E4.2	0	0	0	0	0	0
RP11-2L4.1	0	0	0	0	0	0
CDH13	144	185	151	167	414	302
MIR8058	1	0	0	0	0	0
RP11-22H5.1	0	1	0	0	0	0
RP11-22H5.2	1	1	2	2	2	5
AC099506.1	0	0	0	0	0	0
RN7SL134P	0	0	0	0	0	0
CTD-3253I12.1	1	1	1	0	1	2
RP11-543N12.1	0	0	0	0	0	1
MIR3182	0	0	0	0	0	0
RP11-298D21.3	0	1	0	0	0	2
RP11-298D21.1	67	54	55	18	10	14
RP11-298D21.2	0	0	0	0	0	0
RP11-483P21.2	0	1	0	0	1	0
HSBP1	20102	23156	19918	21281	15218	16697
MLYCD	70	74	42	56	59	46
RP11-505K9.4	4	0	2	0	0	0
RP11-483P21.6	0	0	0	0	1	0
OSGIN1	4	3	2	7	7	2
NECAB2	8	16	12	4	15	13
SLC38A8	6	4	3	3	7	1
RNA5SP432	0	0	0	0	0	0
MBTPS1	1446	1468	1270	1661	1387	1281
RP11-505K9.5	7	2	4	10	6	1
RP11-505K9.1	7	7	4	7	10	5
RP11-505K9.3	2	0	0	1	4	0
HSDL1	1368	1290	1509	1558	1493	1309
DNAAF1	4	4	1	1	5	2
TAF1C	141	116	91	136	158	89
ADAD2	0	1	1	0	0	0
