Geneid	IWPHE1	IWPHE2	IWPHE3	57HED	60HED	67HED	57HER	60HER	67HER	57HPCD	60HPCD	67HPCD	57HPCR	60HPCR	67HPCR
OGFOD1	2178	1890	1744	1820	2075	1512	1897	1906	1860	1768	2416	1787	2208	2320	2261
RP11-413H22.3	2	0	1	6	0	0	4	2	1	6	0	0	2	1	0
BBS2	1777	1654	1461	1077	1327	1193	1137	1187	1138	607	757	743	857	889	767
MT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT2A	282	263	240	176	153	108	122	104	131	946	320	650	1266	283	1008
RP11-249C24.10	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0
MT1L	25	20	20	4	1	0	2	2	2	8	4	4	8	1	3
MT1E	16	11	11	6	3	2	3	0	2	123	41	50	143	25	88
MT1M	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1JP	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MT1A	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
MT1DP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MT1CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-249C24.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1B	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
MT1F	6	11	1	5	1	5	3	3	0	83	61	58	62	44	68
MT1G	1	1	2	1	0	1	0	0	0	111	17	70	144	19	80
MT1H	0	0	0	0	0	0	1	0	0	34	5	19	45	8	16
RP11-249C24.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MT1X	6	7	15	28	8	18	21	9	14	289	144	214	445	121	393
RP11-343H19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPPA2P4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-343H19.1	1	1	2	1	0	2	2	0	2	0	2	2	0	2	4
NUP93	5262	4704	4414	3030	3482	2773	2964	3731	3368	2727	3151	2508	3047	3151	2745
MIR138-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012181.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC12A3	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0
RPS24P17	3	0	1	1	0	1	3	1	2	0	0	0	3	0	2
HERPUD1	3308	2996	2827	1174	1462	1643	1102	1392	1677	1476	1614	981	1513	1583	1058
RP11-325K4.3	2	6	4	0	2	2	0	1	1	4	2	0	2	2	2
RP11-325K4.2	7	12	7	2	2	4	2	2	2	9	7	0	6	5	7
AC012181.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CETP	339	294	314	366	351	177	163	261	158	20	10	11	51	13	22
NLRC5	18	18	13	20	23	23	12	31	29	408	372	197	297	285	156
RP11-322D14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-322D14.2	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
RP11-407G23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPNE2	1014	1025	961	921	775	679	813	874	767	159	143	170	279	184	193
RP11-407G23.2	29	46	34	13	21	19	11	26	21	3	5	3	5	4	3
RP11-407G23.5	5	4	9	1	2	2	5	3	2	1	0	0	0	0	1
FAM192A	3090	2789	2582	2453	2800	2122	2565	2659	2398	2795	3289	2622	3555	3390	3297
RSPRY1	2784	2508	2349	1616	2194	1629	1805	1976	1821	1325	1487	1342	1658	1683	1564
ARL2BP	83	64	57	5	25	18	8	11	22	8	14	20	15	25	15
RP11-407G23.7	0	4	2	1	0	3	2	0	1	1	2	0	6	4	2
RP11-407G23.4	4	5	2	9	3	4	1	1	0	0	2	1	2	1	6
PLLP	145	139	129	129	96	81	91	89	85	17	19	15	43	25	32
RPL23AP91	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0
CTC-661I16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL22	0	1	0	4	0	2	2	2	4	401	679	210	329	357	245
CX3CL1	27	23	40	103	42	82	120	79	96	2	3	0	3	4	2
CCL17	0	0	0	0	0	0	5	0	0	0	4	1	4	5	2
CIAPIN1	5137	4476	4359	4537	4982	3850	4559	4715	4228	2529	3702	3062	4079	3825	4013
COQ9	1065	862	909	697	673	501	690	670	673	692	971	819	905	1028	1024
AC009052.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2C	2452	2161	1976	1898	2155	1717	1713	1866	1727	1282	1745	1466	1854	1691	1827
DOK4	893	858	779	312	331	360	256	436	371	50	54	50	33	75	52
CCDC102A	37	28	31	24	24	24	27	20	28	2	5	7	4	5	4
ADGRG5	24	21	24	51	10	25	35	30	8	230	554	302	300	691	329
HMGB3P32	0	0	1	2	0	0	0	2	0	3	4	4	4	5	2
ADGRG1	68	53	49	25	29	36	34	39	62	46	107	116	107	177	160
RP11-405F3.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ADGRG3	12	7	11	57	22	25	53	44	32	1137	402	349	827	447	316
RP11-405F3.4	0	0	0	6	1	0	0	4	4	8	1	3	5	0	6
DRC7	14	7	4	13	5	3	12	18	6	15	9	15	24	19	26
RP11-405F3.2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3
KATNB1	569	540	546	362	353	390	362	541	375	92	338	277	243	459	322
KIFC3	113	93	83	52	38	39	24	35	44	56	93	80	98	101	97
CTD-2600O9.2	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0
MIR6772	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2600O9.1	7	4	5	4	0	0	0	0	0	21	25	32	31	35	29
RNU6-20P	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AC010543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNGB1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0
TEPP	16	7	7	3	0	1	4	1	4	8	4	4	6	3	10
ZNF319	43	35	26	28	17	12	18	26	20	20	28	19	42	44	27
USB1	2191	2010	1798	1255	1603	1216	1118	1471	1415	1207	1533	1121	1939	1914	1309
MMP15	222	212	198	77	90	72	77	151	83	5	10	8	17	9	9
RP11-332G1.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CFAP20	2686	2374	2270	1884	2046	1631	1777	2072	1655	767	1360	1076	1217	1442	1351
CTB-134F13.1	2	4	4	4	0	3	1	1	3	2	0	1	0	2	1
RP11-459F6.3	28	17	13	19	23	14	26	18	12	2	9	5	7	5	4
CSNK2A2	8981	7864	7424	7620	10973	9012	7686	11031	9759	5475	7196	6121	7791	6778	7449
RP11-459F6.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RN7SL645P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC113	320	286	266	374	247	248	395	243	295	74	56	82	144	102	84
PRSS54	1	1	0	0	2	0	0	0	1	0	0	0	5	0	0
GINS3	374	316	323	307	400	339	339	395	305	358	469	348	446	350	400
RNU6-269P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-481J2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-1110P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-481J2.3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RP11-481J2.2	3	1	0	0	2	2	1	3	1	0	0	3	0	0	3
NDRG4	250	220	210	81	78	81	44	82	86	10	4	12	22	10	8
RNU6-103P	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
SETD6	87	101	83	67	71	52	101	104	91	61	49	85	116	98	95
CNOT1	5305	4720	4447	1814	3045	2518	2191	2980	2733	2241	3199	3427	2781	3445	3466
RP11-481J2.4	15	12	11	6	14	14	11	12	17	4	12	14	12	15	10
AC010287.1	22	12	10	13	20	14	15	18	23	22	15	15	27	21	13
SNORA76A	1	1	1	0	4	3	6	2	0	2	2	2	0	1	1
CTA-331F8.1	3	9	5	7	7	8	8	12	12	5	4	6	10	6	3
SLC38A7	1739	1584	1459	1251	1636	1234	1377	1544	1380	844	1170	760	995	1140	875
RP11-451N19.3	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0
GOT2	3703	3256	3065	1552	2030	1672	1671	2047	1900	1202	1711	1390	1467	2013	1447
RP11-410D17.2	4	1	5	1	4	0	2	1	0	1	2	0	2	0	3
RNU6-1155P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL143P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEMIN8P2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
RP11-451N19.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
RP11-700H13.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS27P27	2	1	2	0	1	0	0	0	0	0	0	0	2	0	0
RP11-102D18.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
RNU4-58P	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
RP11-105C20.3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
APOOP5	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0
RP11-430C1.1	3	4	0	0	0	0	0	2	0	0	0	1	0	3	0
RP11-430C1.2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1
RP11-457D20.1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
RP11-457D20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-354I13.2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009081.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-354I13.1	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0
GNPATP	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
AC009080.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-90K18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-51O6.1	160	99	110	104	94	80	115	77	86	33	91	99	69	75	121
CDH8	95	96	88	140	174	66	218	132	120	10	7	15	10	12	10
RP11-109D24.1	9	6	6	11	14	5	14	17	14	1	0	0	0	0	2
RN7SKP76	1	2	1	4	2	0	1	0	0	0	0	0	0	0	0
CTC-420A11.2	7	5	2	8	15	3	10	17	3	1	0	2	0	2	1
RNU6-21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-75D3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009161.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009110.1	81	83	62	220	478	246	198	300	237	6	2	1	6	6	0
AC092116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-50O21.1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0
AC010546.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
RP11-96H17.1	0	1	2	3	17	7	6	8	5	0	1	2	0	2	1
RP11-96H17.3	2	0	0	6	14	4	6	5	3	0	1	0	0	0	2
UBE2FP2	0	1	0	1	6	3	1	7	2	1	1	1	1	2	0
RP11-368L12.1	10	5	4	10	48	21	7	22	33	5	2	1	0	3	0
RPS15AP34	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
RP11-2K6.2	0	1	1	2	1	2	0	2	1	0	0	0	0	1	0
RP11-2K6.1	6	7	6	3	6	5	2	5	8	6	4	4	2	7	7
RP11-370P15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-370P15.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-21L1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-744D14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC012322.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-744D14.1	1	0	0	0	2	0	0	0	1	0	0	0	0	3	0
RP11-467L24.1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
RP11-439I14.2	1	0	2	0	1	1	3	0	1	0	0	0	0	0	0
RP11-439I14.1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
RP11-439I14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDH11	1392	1250	1118	572	854	671	491	884	680	171	62	15	55	46	7
RP11-229O3.1	17	23	32	9	9	6	4	12	12	1	0	0	0	0	0
RP11-95H3.1	0	1	0	2	3	0	0	0	1	0	0	0	0	0	0
RP11-256I9.2	3	2	2	5	10	7	2	13	7	0	0	0	0	0	1
RP11-256I9.3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
LINC00922	5	1	1	0	6	2	0	1	1	0	0	0	2	0	1
RP11-351A20.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RP11-351A20.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-513N24.1	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0
RP11-356O24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP428	0	0	0	2	2	1	3	0	1	1	0	0	0	0	0
CDH5	7629	6839	6311	3327	5055	3980	4061	5433	4281	142	91	93	330	132	48
LINC00920	68	40	36	67	64	59	29	73	51	29	54	43	57	41	61
BEAN1	10	4	13	6	7	2	6	14	8	4	6	1	4	5	1
CTD-2258A20.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BEAN1-AS1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-403P17.5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TK2	171	140	130	117	119	104	141	128	88	104	79	89	117	124	100
RP11-403P17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-403P17.4	1	2	4	2	0	1	0	6	2	2	3	0	1	1	1
CKLF	12	9	9	5	8	11	7	13	11	10	16	11	35	12	11
CKLF-CMTM1	1	6	3	1	2	5	0	4	0	0	0	0	1	3	0
RP11-403P17.6	7	7	4	1	3	1	10	2	3	25	11	6	15	11	14
CMTM1	23	24	25	17	16	23	11	12	24	8	9	11	6	8	9
CMTM2	66	60	59	36	38	41	28	31	25	30	12	10	35	6	14
RP11-403P17.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CMTM3	1069	953	915	814	887	715	896	864	725	263	339	340	456	462	394
CMTM4	228	200	192	138	113	104	137	121	127	71	81	93	100	112	69
DYNC1LI2	3183	2705	2638	1443	1656	1404	1419	1656	1611	952	840	829	1164	1060	910
RP11-63M22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-63M22.1	30	28	30	22	34	19	36	25	28	10	16	19	11	28	13
RP11-61A14.4	7	1	1	1	2	0	3	2	5	0	1	2	0	0	3
CCDC79	2	2	2	2	10	3	1	8	1	0	0	0	3	4	1
NAE1	3378	2962	2794	3480	3797	2873	3654	3452	3477	2082	3062	2514	3552	3080	3270
RP11-61A14.1	0	0	0	0	0	0	0	0	0	1	1	1	3	4	0
CA7	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
PDP2	351	326	282	123	180	170	167	135	102	205	240	228	277	229	314
CDH16	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1
RRAD	2	0	1	1	1	1	3	2	4	0	3	8	0	2	1
FAM96B	1402	1277	1217	978	912	726	943	778	800	814	1239	1359	1512	1410	1772
CES2	638	588	565	200	225	212	262	269	314	255	497	388	473	641	377
RP11-361L15.4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RP11-361L15.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES3	12	12	8	18	12	13	14	11	13	4	12	6	17	10	9
CES4A	16	18	12	13	8	3	5	13	9	47	60	45	49	85	43
RP11-361L15.5	3	3	1	2	1	6	1	2	0	4	9	4	4	7	4
RN7SL543P	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AC009084.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBFB	920	791	760	1121	1207	1073	1067	1018	1125	746	1134	864	1325	1143	1288
C16orf70	989	866	784	528	662	492	578	709	663	670	945	819	990	1070	947
B3GNT9	9	10	9	7	2	2	8	4	5	4	2	3	3	0	2
TRADD	14	9	13	10	8	3	5	7	9	40	30	44	46	38	36
FBXL8	1	3	2	0	0	0	0	0	0	0	2	3	1	0	0
RP11-5A19.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSF4	0	0	0	0	2	1	0	0	2	4	3	0	4	3	3
NOL3	16	24	21	25	17	16	11	8	19	11	7	10	13	9	7
KIAA0895L	120	96	77	116	121	88	115	132	120	56	54	75	71	72	76
EXOC3L1	52	50	45	67	50	57	40	49	41	3	3	1	1	1	3
E2F4	1689	1565	1471	785	1310	957	829	1298	1113	614	1022	1021	1140	1166	1035
ELMO3	29	33	22	9	14	12	8	11	11	8	6	8	21	17	14
MIR328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-277H1.6	6	3	6	0	0	3	4	2	3	5	3	4	2	17	7
LRRC29	29	19	27	5	13	11	9	14	9	15	14	13	16	22	24
TMEM208	1194	1094	989	1266	1299	986	1301	1061	1157	1028	1401	1375	1571	1289	1591
FHOD1	378	346	345	190	208	141	170	202	169	211	205	243	326	351	277
SLC9A5	88	78	92	66	73	53	68	58	59	14	13	13	21	26	14
CTC-277H1.7	22	16	20	23	16	16	9	20	13	11	7	10	10	3	12
PLEKHG4	46	48	40	41	28	28	34	24	40	20	24	25	36	33	26
KCTD19	8	7	9	14	9	8	11	16	8	1	0	0	0	0	0
RN7SKP118	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC36	51	38	38	82	117	63	66	74	104	4	16	3	8	2	2
TPPP3	10	16	13	31	18	20	21	30	25	18	2	3	5	1	3
RNU1-123P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC1	8	5	6	4	8	6	3	3	11	1	0	0	1	6	1
HSD11B2	27	29	22	103	61	59	132	85	100	3	1	1	2	1	0
RP11-297D21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V0D1	3400	3101	2936	2832	3365	2313	2723	3083	2686	5376	7519	6075	6679	7142	6663
RP11-297D21.4	30	29	29	33	31	24	26	35	32	43	38	48	41	53	45
AGRP	8	0	3	0	0	0	3	0	0	6	10	15	13	7	6
CTD-2012K14.8	19	10	10	7	8	3	10	14	13	0	2	3	8	3	1
FAM65A	1015	923	840	478	665	548	524	718	730	71	117	138	118	168	92
CTD-2012K14.2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CTD-2012K14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2012K14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2012K14.6	9	10	12	10	3	7	3	1	10	4	4	4	7	3	10
CTD-2012K14.5	18	18	11	18	30	39	27	29	18	3	19	7	18	12	24
CTD-2012K14.7	2	1	4	2	1	2	0	1	1	3	2	2	0	3	9
CTCF	1537	1343	1258	902	1089	889	981	1253	1113	872	1185	1106	1214	1381	1207
AC009095.4	26	23	28	26	27	29	37	30	32	24	47	28	40	43	28
RLTPR	1	3	0	1	1	4	3	0	0	0	1	1	2	3	1
ACD	652	601	558	266	283	284	207	290	324	87	181	180	216	281	163
PARD6A	10	8	6	11	4	4	11	6	12	1	5	5	6	3	1
ENKD1	35	26	31	15	12	9	9	14	18	8	6	11	9	14	11
C16orf86	4	4	3	0	0	10	1	4	5	2	1	2	3	4	4
GFOD2	780	678	631	370	459	461	390	480	390	109	186	161	201	246	221
RANBP10	524	445	444	478	486	430	446	494	493	162	287	241	331	301	253
RP11-167P11.2	13	9	11	24	24	16	14	18	11	3	9	10	7	9	7
TSNAXIP1	18	21	20	17	11	13	23	21	9	2	0	6	8	3	3
CENPT	1008	912	925	530	561	384	522	630	518	266	468	332	497	624	335
THAP11	127	118	128	99	101	72	125	150	109	76	158	145	157	194	166
NUTF2	7090	6292	5973	7685	7850	5873	7777	7343	6856	3347	5304	4699	5593	5346	6254
CTC-479C5.11	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0
EDC4	83	80	91	17	34	47	19	63	36	15	28	42	26	50	29
AC040162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTC-479C5.10	5	3	3	1	6	1	4	0	0	2	0	0	0	5	0
NRN1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSKH1	491	480	500	552	457	298	295	370	639	141	257	252	305	321	295
CTRL	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2
CTC-479C5.12	22	22	25	30	27	15	33	29	18	34	33	45	61	57	24
PSMB10	103	102	104	152	130	95	159	136	120	652	971	844	893	955	995
LCAT	87	69	59	64	78	52	56	49	52	27	38	42	62	43	55
SLC12A4	216	168	143	86	78	38	70	74	60	36	24	34	27	36	43
DPEP3	34	40	26	11	20	26	12	32	20	0	3	5	3	4	5
DPEP2	11	9	12	12	9	4	13	10	17	138	99	91	140	102	116
DUS2	618	529	505	392	412	326	354	437	375	471	602	403	540	590	538
KARSP3	1	0	0	0	1	1	1	0	0	0	0	1	1	0	2
CTC-479C5.6	0	0	0	1	0	0	1	0	0	2	7	0	3	2	2
RNU6-359P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX28	226	198	178	51	55	74	45	62	91	74	132	121	160	182	133
AC130462.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-67A1.2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NFATC3	626	526	470	367	524	457	384	478	364	951	809	930	1036	945	946
RP11-96D1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-67A1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS12P27	3	1	0	2	2	2	9	3	3	18	8	9	18	11	5
RP11-96D1.5	29	28	21	28	32	17	45	28	35	77	67	71	74	65	72
RP11-96D1.10	132	89	81	138	153	115	132	122	113	225	199	181	266	203	189
RP11-96D1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESRP2	57	55	69	7	15	8	11	20	5	19	14	18	38	16	13
MIR6773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-96D1.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PLA2G15	973	862	804	654	798	664	628	748	572	1708	2002	1489	1807	1794	1491
RP11-96D1.7	2	0	0	1	0	0	1	0	0	0	0	3	2	2	1
SLC7A6	281	244	221	110	128	111	158	131	124	273	481	395	342	470	473
RNU6-1262P	2	1	0	0	1	2	3	2	2	1	3	1	1	3	0
SLC7A6OS	186	192	163	102	105	108	123	101	96	97	111	103	105	108	94
RP11-96D1.8	37	25	22	7	28	29	14	15	19	19	21	36	29	21	30
PRMT7	962	837	759	464	562	495	512	634	597	423	683	533	590	797	553
RP11-96D1.3	1	2	6	6	6	1	2	6	0	8	0	3	3	4	4
RNU4-30P	0	0	1	0	1	0	1	0	0	1	3	1	2	0	1
SMPD3	1	2	3	3	2	0	4	1	0	1	7	9	9	18	15
RP11-71L14.3	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1
RP11-71L14.4	1	1	4	2	0	0	5	0	1	0	1	3	0	0	0
RPL35AP33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP90	675	631	557	448	507	380	524	551	402	193	250	204	294	252	213
RNU4-36P	0	2	0	0	0	0	1	0	0	1	0	0	2	0	1
RP11-615I2.1	11	13	11	8	22	2	11	25	2	4	5	7	8	10	9
RP11-615I2.6	9	6	7	7	4	9	11	18	7	2	0	2	4	5	4
CDH3	71	67	51	16	25	29	24	6	15	0	3	0	4	3	1
RP11-615I2.2	5	3	11	4	6	2	3	0	1	0	1	0	1	1	0
RP11-615I2.3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
HSPE1P5	3	4	8	3	3	1	1	1	2	0	8	4	2	1	3
CDH1	203	166	145	9	17	25	20	8	23	50	60	74	64	163	161
RNA5SP429	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AC099314.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-354M1.2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
FTLP14	5	2	4	2	2	1	0	0	2	2	1	3	3	1	2
TANGO6	545	503	431	151	251	195	162	258	239	315	386	303	329	420	346
RP11-521L9.1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0
RP11-521L9.2	10	4	3	6	8	6	8	5	11	18	9	11	11	11	13
RNU6-898P	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0
RP11-123C5.5	1	2	2	7	2	0	3	3	0	0	2	0	5	0	2
RPS2P45	26	32	16	37	21	26	30	35	38	25	15	23	36	17	31
HAS3	11	4	7	9	4	10	6	15	11	9	8	5	8	7	5
CHTF8	903	861	743	403	677	544	363	620	435	368	655	606	519	641	713
CIRH1A	1456	1298	1187	1044	1078	889	1081	1096	1091	1022	1221	1141	1278	1181	1335
RNU6-22P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNTB2	314	298	269	326	355	276	296	352	281	158	116	137	190	143	137
RP11-70O5.2	0	1	2	1	1	0	8	1	1	0	2	0	2	0	0
RP11-343C2.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS4A	333	331	276	250	262	188	256	288	214	159	217	192	291	267	252
COG8	304	254	230	210	230	216	169	185	151	93	206	208	198	162	249
PDF	1	0	0	0	1	0	0	0	0	0	1	1	2	0	0
RP11-343C2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-343C2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-343C2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIP7	1562	1375	1294	1897	1812	1555	2131	1659	1699	1242	1749	1374	1884	1499	1697
TMED6	19	15	10	23	25	14	26	13	13	15	10	9	28	24	11
TERF2	490	377	363	557	588	460	512	540	498	471	506	459	626	489	602
CYB5B	6033	5465	4888	5441	7350	5434	5408	6169	5821	5181	6874	5764	7257	6821	7334
RP11-343C2.10	0	3	2	2	1	3	5	0	2	0	1	3	2	2	0
RP11-140H17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFAT5	902	752	762	705	823	723	821	1026	921	615	469	564	570	684	531
MIR1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-140H17.2	29	23	17	27	44	47	46	45	50	32	61	38	54	44	27
RP11-311C24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NQO1	2513	2233	2045	995	1816	1280	796	1280	1192	1560	1226	1162	1801	1366	1492
CTD-2033A16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2033A16.3	3	4	0	2	2	1	1	2	1	2	0	3	1	2	3
NOB1	1850	1729	1502	1612	1814	1457	1719	2014	1677	1121	1379	1550	1453	1395	1888
CTD-2033A16.2	52	49	57	24	31	26	32	42	35	14	23	14	24	28	45
WWP2	717	656	584	436	530	426	418	637	549	559	718	663	702	808	695
MIR140	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CLEC18A	4	2	1	0	0	0	0	0	0	0	0	2	0	1	0
RP11-419C5.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PDXDC2P	187	166	157	110	117	96	86	108	112	149	168	154	169	154	201
RP11-419C5.2	5	6	2	3	1	3	2	9	1	3	3	4	4	1	4
MIR1972-2	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1
AC009022.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-106J23.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PDPR	1292	1157	1066	698	865	708	800	874	806	486	647	622	629	694	642
RP11-296I10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLEC18C	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
