gene	inverseRank
PRPF8	0.37
DCAF4L1	0.37
URGCP	0.37
NUDCD3	0.37
ZNF689	0.37
NUP93	0.37
NBPF20	0.37
PHLDA3	0.37
SLC37A3	0.37
CRTC1	0.37
CYP3A4	0.37
PPARGC1A	0.37
MAPK10	0.37
JAK2	0.37
STK10	0.37
TNFAIP6	0.37
HK1	0.37
NFATC1	0.37
TASP1	0.37
PAQR8	0.37
SHROOM3	0.37
PPP1R26	0.37
CANT1	0.37
PPM1F	0.37
TLR8	0.37
FGD1	0.37
EBF3	0.37
CST3	0.37
RARG	0.37
GTF2H2C	0.37
MIPEP	0.37
POU6F1	0.37
BTN3A2	0.37
NEMP2	0.37
ZFR	0.37
BMX	0.37
ALKBH2	0.37
BRPF1	0.37
STK33	0.37
RNF213	0.37
FABP1	0.37
PRR14L	0.37
IGF2BP1	0.37
PHF21A	0.37
GRM4	0.37
NACC1	0.37
FCRL6	0.37
ST6GALNAC4	0.37
ATXN7L1	0.37
KLHL8	0.37
ICAM5	0.37
CAAP1	0.37
RRAD	0.37
SPSB1	0.37
SLC25A15	0.37
NAA16	0.37
EPHA6	0.37
NBPF26	0.37
CLCN1	0.37
SAMD15	0.37
C19orf81	0.37
FAM155B	0.37
RNF130	0.37
NBPF3	0.37
EFNA1	0.37
PDCD1LG2	0.37
PARP15	0.37
RUFY2	0.37
ADAM22	0.37
NFKB2	0.37
COBLL1	0.37
CXXC4	0.37
POLD2	0.37
CCNK	0.37
SLC35D3	0.37
CHN1	0.37
RAET1E	0.37
SLC39A12	0.38
ARNTL	0.38
SNX29	0.38
SPI1	0.38
DESI1	0.38
SNX32	0.38
GAA	0.38
ARIH2	0.38
NFYA	0.38
FMNL3	0.38
AKT1S1	0.38
CYP2C9	0.38
SNRNP200	0.38
PPP1R21	0.38
CD226	0.38
SFI1	0.38
HPS1	0.38
STIP1	0.38
ERAS	0.38
C1QTNF2	0.38
GSK3A	0.38
F12	0.38
MAST2	0.38
SPINK9	0.38
JAK3	0.38
CCDC178	0.38
CCDC17	0.38
NR2C2AP	0.38
DPEP2	0.38
HYAL3	0.38
GAL3ST1	0.38
ATXN1L	0.38
SMARCAD1	0.38
SLC12A2	0.38
MAPKAP1	0.38
SCN11A	0.38
SLC27A4	0.38
ARHGEF9	0.38
PFKFB4	0.38
NCR1	0.38
TTC37	0.38
ATXN2L	0.38
MICALL2	0.38
SPEN	0.38
CCDC9	0.38
SCRN3	0.38
ABCF2	0.38
DCAF12	0.38
XYLT1	0.38
GATA1	0.38
PARP14	0.38
VAV2	0.38
PHKG2	0.38
CERKL	0.38
ZNF211	0.38
CTSG	0.38
TTPAL	0.38
MIB2	0.38
CSNK1G2	0.38
CREB3L4	0.38
NKG7	0.38
RASL11B	0.38
MPRIP	0.38
ZNF780B	0.39
ATP12A	0.39
SLC20A2	0.39
PRDM16	0.39
P4HTM	0.39
SARAF	0.39
RSL1D1	0.39
UBA7	0.39
WDFY3	0.39
RORA	0.39
IPMK	0.39
SPATA6L	0.39
AOC2	0.39
TNFSF4	0.39
RP2	0.39
GGACT	0.39
ARHGAP17	0.39
THEM6	0.39
NCOA1	0.39
ENOPH1	0.39
SCYL1	0.39
ZSCAN18	0.39
MDK	0.39
TTBK1	0.39
BOC	0.39
FBXO21	0.39
SAP130	0.39
AGRN	0.39
CFAP47	0.39
NECAB3	0.39
XRRA1	0.39
TOP2B	0.39
RDH13	0.39
FER	0.39
VPS11	0.39
MNT	0.39
ISL2	0.39
SUPT16H	0.39
TNFRSF10B	0.39
GPATCH2	0.39
OVGP1	0.39
SLAIN1	0.39
SGIP1	0.39
TMEM144	0.39
NCOA2	0.39
DAPK2	0.39
AVEN	0.39
MCOLN2	0.39
KRT1	0.39
THOC6	0.39
TADA3	0.39
CC2D1A	0.39
CNTF	0.39
PLA2G12A	0.39
USP47	0.39
CELSR3	0.39
RHOV	0.39
SPATA17	0.39
BCORL1	0.39
FLVCR2	0.39
RUFY3	0.39
OGFOD2	0.39
LRRC73	0.39
SIX1	0.39
GABBR2	0.39
SGSM2	0.39
CCDC102B	0.39
GALNT10	0.39
PAFAH1B3	0.39
WDR77	0.39
SYNDIG1L	0.39
AP3D1	0.39
DAP3	0.39
ZFAND5	0.39
AASS	0.39
RAD9A	0.39
MAU2	0.39
SPATA22	0.39
RPE	0.39
ADAMTS7	0.39
IPO8	0.39
CYP46A1	0.40
PLEKHG7	0.40
CLPX	0.40
MICAL2	0.40
POLR2E	0.40
CACUL1	0.40
NCOR2	0.40
SGSH	0.40
YDJC	0.40
DCC	0.40
PDE5A	0.40
GRAMD1C	0.40
AK9	0.40
INPP5K	0.40
FBXO27	0.40
MAN2B2	0.40
ZNF302	0.40
ITSN1	0.40
MLKL	0.40
NBPF6	0.40
SHANK3	0.40
MAP3K6	0.40
USP20	0.40
ZNF276	0.40
PTP4A3	0.40
CCL3	0.40
MLLT6	0.40
CEMIP	0.40
MEGF10	0.40
ELF4	0.40
PRPS2	0.40
MAPRE3	0.40
IL17RC	0.40
MBD5	0.40
EPM2A	0.40
SEPTIN6	0.40
ADAMTSL3	0.40
CWF19L2	0.40
HLCS	0.40
ZDHHC12	0.40
BLOC1S6	0.40
HAVCR2	0.40
NUDT17	0.40
LRRTM3	0.40
SLC6A19	0.40
SERPINB6	0.40
CCDC83	0.40
ZNRF3	0.40
ZMYM4	0.40
CCDC6	0.40
FAM78A	0.40
VAV1	0.40
TIMM13	0.40
SLC25A32	0.40
IFRD1	0.40
FOXL1	0.40
PFKM	0.40
GTF3C5	0.40
LDB1	0.40
ADNP2	0.40
GOLGA8B	0.40
HPN	0.40
TBC1D22A	0.40
PCYOX1L	0.40
ADGRG2	0.40
NMBR	0.40
ELL	0.40
CD83	0.40
NMUR2	0.40
SYNGR2	0.40
CCDC169	0.40
DENND6B	0.40
TRPC5	0.40
FBXL19	0.40
KCNJ6	0.40
SMARCA4	0.40
ZNF772	0.40
PCDHA4	0.40
SLC35F5	0.40
MRPL37	0.40
LAT	0.40
TECTA	0.40
KCNN4	0.40
TIFA	0.40
CHRNA7	0.40
SLC15A2	0.41
CELSR1	0.41
GPR65	0.41
SSC4D	0.41
KCTD1	0.41
ZNF358	0.41
ADCYAP1	0.41
PHF21B	0.41
SCAF4	0.41
PEX13	0.41
KY	0.41
BTBD2	0.41
MKRN2OS	0.41
NFXL1	0.41
MAGI2	0.41
ILKAP	0.41
NSUN5	0.41
ZNF513	0.41
MLF2	0.41
PLIN5	0.41
PATZ1	0.41
ZNF395	0.41
SPACA3	0.41
DSCC1	0.41
RASGRF2	0.41
ABCB5	0.41
MRPL3	0.41
ABCA13	0.41
CAMSAP3	0.41
MOB1B	0.41
WDR59	0.41
ZMYM3	0.41
E2F1	0.41
NPPC	0.41
GPR137	0.41
ZNF599	0.41
CTNNB1	0.41
STK38	0.41
TRIM62	0.41
ITGA9	0.41
IRX2	0.41
SLC39A1	0.41
CNTN3	0.41
ADAMTS14	0.41
ADIPOR2	0.41
SF3B4	0.41
RANBP6	0.41
LAG3	0.41
NUP214	0.41
OR2L13	0.41
GBP1	0.41
SLC22A5	0.41
CRYM	0.41
ZNF318	0.41
PTOV1	0.41
SLC29A4	0.41
PAIP2B	0.41
SYNGR3	0.41
GRPR	0.41
XKR6	0.41
B4GALT1	0.41
DVL2	0.41
AMBP	0.41
CACNA2D1	0.41
MATN3	0.41
JPH3	0.41
NXT1	0.41
AKAP6	0.41
WDR73	0.41
ELOVL7	0.41
GSPT1	0.41
PTEN	0.41
ESYT1	0.41
TMEM143	0.42
SEZ6L2	0.42
TMEM178B	0.42
SBK1	0.42
PDGFD	0.42
APBB2	0.42
MARK2	0.42
DNHD1	0.42
SAV1	0.42
TNFRSF10A	0.42
C1orf100	0.42
C4orf19	0.42
PEBP4	0.42
KCTD15	0.42
SCML1	0.42
NEB	0.42
RAP2C	0.42
BCL2L12	0.42
FAM111A	0.42
C2orf72	0.42
C20orf96	0.42
RAD51B	0.42
MGAT5	0.42
TMEM138	0.42
TLN2	0.42
AOC1	0.42
PDCD2	0.42
NADSYN1	0.42
UGT3A1	0.42
PPDPF	0.42
L3MBTL4	0.42
LRRN3	0.42
BEAN1	0.42
CARF	0.42
ZNF423	0.42
PLD3	0.42
NIPA2	0.42
TMC6	0.42
CCDC22	0.42
SLC44A5	0.42
CYFIP2	0.42
RANBP1	0.42
ZNF695	0.42
ZBED4	0.42
LRAT	0.42
SLC7A8	0.42
FARS2	0.42
POLR1B	0.42
SPATA32	0.42
RDH16	0.42
ATP11A	0.42
ZNF275	0.42
ANO10	0.42
DIP2B	0.43
DHX8	0.43
C16orf86	0.43
TFCP2	0.43
HUNK	0.43
SNAP25	0.43
CTSH	0.43
SOS1	0.43
AARS2	0.43
TTYH2	0.43
YTHDF2	0.43
OSGEPL1	0.43
GFM1	0.43
TIMELESS	0.43
BRWD1	0.43
TSR1	0.43
PLEKHG2	0.43
DDRGK1	0.43
ARHGDIB	0.43
CNP	0.43
MBTPS1	0.43
GDPD1	0.43
PDE12	0.43
NLRP3	0.43
ZNF502	0.43
SYTL1	0.43
MED16	0.43
MMP15	0.43
TBC1D10C	0.43
ZNF132	0.43
ERC2	0.43
PSD	0.43
USF2	0.43
NETO1	0.43
TFDP1	0.43
BCKDK	0.43
ANKMY1	0.43
KIAA2013	0.43
MS4A8	0.43
RAB3GAP2	0.43
SPICE1	0.43
SNAP47	0.43
NAA25	0.43
MR1	0.43
WDSUB1	0.43
SET	0.43
RAB9B	0.43
AGPAT5	0.43
LAMB4	0.43
LEMD1	0.43
LATS1	0.43
XAB2	0.43
TEX2	0.43
MARCHF6	0.43
MBP	0.43
SPPL2B	0.43
YIF1B	0.43
OR8D4	0.43
SPNS2	0.44
RGN	0.44
KCNQ2	0.44
SUPV3L1	0.44
ACSL3	0.44
MAPT	0.44
C19orf18	0.44
FAM221A	0.44
NFS1	0.44
P2RX5	0.44
NRN1	0.44
SSX2IP	0.44
KLF2	0.44
CLCNKB	0.44
SDCBP2	0.44
DRC7	0.44
GCNT1	0.44
HIPK1	0.44
FRS2	0.44
EPS8L3	0.44
FJX1	0.44
IGSF8	0.44
SLC30A1	0.44
TNNT1	0.44
ENTPD4	0.44
C6orf118	0.44
TMEM231	0.44
PI4KA	0.44
NSMCE4A	0.44
SLC25A53	0.44
FLII	0.44
RHEB	0.44
ZBTB38	0.44
NBEA	0.44
PDE7A	0.44
NR1D1	0.44
DHX40	0.44
SIN3A	0.44
CSF1R	0.44
SLC4A7	0.44
PPP1R3D	0.44
PTGES2	0.44
CEP120	0.44
MTMR1	0.44
WDFY1	0.44
C10orf67	0.44
ANKRD46	0.44
TOLLIP	0.44
IQSEC3	0.44
USHBP1	0.44
CARD6	0.44
SNX13	0.44
SOX13	0.44
CCDC124	0.44
FAF1	0.44
NEK4	0.44
CGA	0.44
TBC1D24	0.44
DYRK1B	0.44
PIGG	0.44
MARK3	0.44
IL21R	0.44
RMND1	0.44
CCDC97	0.44
PEF1	0.44
RCOR3	0.44
NBEAL2	0.44
FOXP2	0.45
MCHR2	0.45
RASL11A	0.45
TBC1D1	0.45
SLC19A1	0.45
CD300A	0.45
RPGR	0.45
CCSER2	0.45
GLDC	0.45
FAM136A	0.45
GZF1	0.45
ECE2	0.45
CEBPB	0.45
CDC42SE2	0.45
USP22	0.45
ANAPC2	0.45
MYCL	0.45
JPH4	0.45
THADA	0.45
EIF3J	0.45
DCT	0.45
KAT6B	0.45
PPM1E	0.45
WWC3	0.45
MPO	0.45
CXorf65	0.45
OR1L4	0.45
MRAP	0.45
TUG1	0.45
UBFD1	0.45
STARD7	0.45
GYS1	0.45
GSDMA	0.45
SLC38A3	0.45
TECPR1	0.45
TGM6	0.45
ADCY1	0.45
DIMT1	0.45
OR10A4	0.45
DOK6	0.45
MPZL3	0.45
JRK	0.45
MGST1	0.45
LIMS2	0.45
REC114	0.45
NDST2	0.45
PPRC1	0.45
DSE	0.45
RAVER2	0.46
ZNF112	0.46
UHRF1BP1L	0.46
ZNF165	0.46
MMP2	0.46
WAS	0.46
CORIN	0.46
DGCR6L	0.46
LAIR1	0.46
TFE3	0.46
MED12	0.46
RPUSD1	0.46
NELFB	0.46
ZSCAN30	0.46
CPXM1	0.46
HHLA2	0.46
NOP2	0.46
SLC25A23	0.46
NOC4L	0.46
ENDOG	0.46
ADGRB1	0.46
ZKSCAN2	0.46
ZNF484	0.46
PNPT1	0.46
DAZAP1	0.46
ZNF66	0.46
AP2A2	0.46
SIGLEC14	0.46
STIM1	0.46
GTPBP1	0.46
CXXC5	0.46
CD55	0.46
RAB44	0.46
GNA12	0.46
KDM2A	0.46
STXBP2	0.46
PDS5A	0.46
GALNT13	0.46
RAB43	0.46
DOCK3	0.46
ANGPTL7	0.46
LAMB2	0.46
SPRTN	0.46
PRF1	0.46
C19orf84	0.46
RGL4	0.46
MKS1	0.46
ACVR1B	0.46
DNAJC4	0.46
PIGL	0.46
PRKAR1B	0.46
RRS1	0.46
MEI4	0.46
IGSF22	0.46
SNCAIP	0.46
APEX1	0.46
CHMP7	0.46
MVD	0.46
SUGP2	0.46
DDX49	0.46
RUVBL2	0.46
FRA10AC1	0.46
ZC3H6	0.46
GIT2	0.47
SERINC5	0.47
BCL7A	0.47
RFX1	0.47
IKZF4	0.47
OTUD5	0.47
HYPK	0.47
VPS37D	0.47
SMG7	0.47
IQCE	0.47
ZMAT1	0.47
FARSA	0.47
NRBP1	0.47
CHCHD4	0.47
SRRT	0.47
PUS1	0.47
LIN7A	0.47
CPD	0.47
SYNPO	0.47
GINM1	0.47
RHO	0.47
TESC	0.47
DNM1	0.47
DYNC1H1	0.47
POP1	0.47
SLC6A16	0.47
CBR1	0.47
ZNF862	0.47
EFNA3	0.47
DDI2	0.47
DDX21	0.47
ELAVL2	0.47
MAP2K3	0.47
TMEM97	0.47
TPP2	0.47
CD27	0.47
TCHP	0.47
AKAP14	0.47
MGAM2	0.47
SMAD6	0.47
RBL2	0.47
POMK	0.47
FCRLA	0.47
GPD1L	0.47
ADGRE2	0.47
TEX12	0.47
PCSK1	0.47
CDK3	0.47
NGEF	0.47
POM121	0.47
BCAM	0.47
ZNF436	0.47
RGS17	0.47
SLC25A29	0.47
NAB1	0.47
PHC2	0.48
HID1	0.48
NF2	0.48
PCDHB7	0.48
SPINK8	0.48
SRPRB	0.48
UBE4A	0.48
ZNF621	0.48
NHLRC2	0.48
SYCP2L	0.48
C1orf194	0.48
CCDC91	0.48
PLEKHG4B	0.48
CCDC30	0.48
AGPAT2	0.48
FAM160B2	0.48
IFT140	0.48
NMB	0.48
RAB11FIP2	0.48
PPP1R12B	0.48
PDC	0.48
DDX51	0.48
TAF6L	0.48
MTHFD2	0.48
ABTB2	0.48
SLC4A4	0.48
PDGFRL	0.48
ADNP	0.48
PTGDR	0.48
TMEM158	0.48
SPIRE2	0.48
LIFR	0.48
YTHDF3	0.48
MLN	0.48
SGMS2	0.48
TNNI3	0.48
TMEM163	0.48
LRRC9	0.48
MEPCE	0.48
SPATA16	0.48
MYO19	0.48
MGST2	0.48
WWP2	0.48
FAM83E	0.48
SCMH1	0.48
ZNF224	0.48
TEX11	0.48
SALL4	0.48
HTR3C	0.49
ATXN7L3B	0.49
ANKRD13D	0.49
EIF3A	0.49
LRCH2	0.49
CTU2	0.49
POLR1C	0.49
CCDC50	0.49
SPAG17	0.49
SPTBN4	0.49
RBM44	0.49
ALDH2	0.49
SLC7A2	0.49
FAM229A	0.49
NFKBIB	0.49
SLC35A2	0.49
KCMF1	0.49
ATP6V0E2	0.49
FBXO33	0.49
DAAM2	0.49
CEPT1	0.49
PMFBP1	0.49
LRP8	0.49
GNAS	0.49
C11orf54	0.49
CHFR	0.49
FBLIM1	0.49
ABHD12B	0.49
GPRASP2	0.49
ACKR1	0.49
FAHD1	0.49
AATK	0.49
FLT1	0.49
ZNF549	0.49
GPBP1	0.49
SPIN2B	0.49
SRGAP3	0.49
SLC5A9	0.49
STYX	0.49
GAS8	0.49
FKBP5	0.49
FAIM	0.49
GDF3	0.49
LRRTM2	0.49
BCAT1	0.49
BPTF	0.49
FUT4	0.49
C1orf53	0.50
APBA3	0.50
TSEN15	0.50
LMO7	0.50
BAP1	0.50
FTSJ3	0.50
DENND1B	0.50
ALPL	0.50
BST2	0.50
PLCE1	0.50
SLC26A6	0.50
SLC16A3	0.50
DCDC1	0.50
SFMBT1	0.50
CENPT	0.50
MYH9	0.50
FRMD8	0.50
JUND	0.50
USP9X	0.50
RSF1	0.50
ATAD3A	0.50
CD180	0.50
AP1M1	0.50
SLC5A3	0.50
TRHDE	0.50
REXO4	0.50
EPHX1	0.50
SPOCK2	0.50
GDF9	0.50
AGPS	0.50
IQCH	0.50
SETDB2	0.50
DHX34	0.50
TP53	0.50
SP2	0.50
TCERG1	0.50
ADAM23	0.50
THRSP	0.50
ARRDC4	0.50
PIK3CB	0.50
DISC1	0.50
GPX4	0.50
PCDHA11	0.50
ANGPT1	0.50
GAS6	0.50
APC	0.50
TM9SF4	0.50
ZNF519	0.50
PIKFYVE	0.50
HYKK	0.50
TLCD1	0.50
AGER	0.50
CCDC173	0.50
RGPD8	0.51
GPAM	0.51
BCL2L13	0.51
PIGO	0.51
WDTC1	0.51
TAF4B	0.51
CLSTN3	0.51
RNF8	0.51
ATXN7L2	0.51
EDA2R	0.51
BAG6	0.51
MCF2L	0.51
ATP9B	0.51
KCNJ14	0.51
CCER2	0.51
GPR83	0.51
SLC28A1	0.51
NEIL1	0.51
TMC8	0.51
CD80	0.51
ATP6V0D2	0.51
KANSL3	0.51
PYDC1	0.51
GSG1	0.51
RCCD1	0.51
TOMM20	0.51
MFAP3	0.51
LARP4	0.51
AGTR1	0.51
OSBPL1A	0.51
NRG1	0.51
CHADL	0.51
TXLNA	0.51
STAG1	0.51
C4orf48	0.51
C12orf76	0.51
SFXN5	0.51
VOPP1	0.51
EIF5	0.51
EXT2	0.51
PPP1R32	0.51
ARHGAP32	0.51
UTP20	0.51
NLE1	0.51
CUBN	0.51
LRG1	0.52
RAB33A	0.52
PKHD1L1	0.52
PLAG1	0.52
SFSWAP	0.52
POU2F2	0.52
SPG7	0.52
EFCAB10	0.52
PDE11A	0.52
ZNF407	0.52
PDE4D	0.52
CDK13	0.52
ZNF507	0.52
TRAF6	0.52
PTPN7	0.52
MRPL53	0.52
ZNF346	0.52
EBF4	0.52
UBN2	0.52
LGALS9	0.52
MAP7D3	0.52
ZP1	0.52
FKBP10	0.52
HMGCR	0.52
GLP1R	0.52
DOCK7	0.52
BCKDHB	0.52
TMEM192	0.52
EIF4EBP3	0.52
APOBEC4	0.52
MMGT1	0.52
CD52	0.52
PTCD2	0.52
NME4	0.52
CYB5R1	0.52
TNFRSF9	0.52
MLXIP	0.52
MED9	0.52
SURF4	0.52
ITGB2	0.52
TMPRSS4	0.52
KIF16B	0.52
CD247	0.52
ACACA	0.52
EIF3C	0.52
MAP4K4	0.52
UBE3A	0.52
OSBPL8	0.53
COLGALT2	0.53
MPZL1	0.53
BANK1	0.53
TIAF1	0.53
THSD7B	0.53
C5orf24	0.53
UBTF	0.53
CHRNB4	0.53
ANO6	0.53
WWC2	0.53
PLCB4	0.53
ZBTB25	0.53
TTLL4	0.53
MTHFD2L	0.53
ZBED6CL	0.53
FOXN3	0.53
TEX14	0.53
PYGM	0.53
SPATA6	0.53
ZFHX4	0.53
DBN1	0.53
RBM6	0.53
KLF12	0.53
TANC2	0.53
BCL3	0.53
SIPA1L1	0.53
MLYCD	0.53
ARHGEF16	0.53
AURKAIP1	0.53
DMXL2	0.53
TRAF2	0.53
EPN2	0.53
TRAM2	0.53
GPKOW	0.53
BMS1	0.53
PDE2A	0.53
ZNF76	0.53
CTDP1	0.53
HACL1	0.53
TEX9	0.53
POMGNT1	0.53
OPRD1	0.53
BTBD9	0.53
FAM167B	0.53
MYOZ3	0.53
ZBTB11	0.53
ALDH18A1	0.53
IFT172	0.53
CTTNBP2	0.53
IQCA1	0.53
GRWD1	0.53
ID3	0.54
IL1RAPL1	0.54
NT5M	0.54
LOXL1	0.54
GHDC	0.54
CCDC86	0.54
SKI	0.54
CFAP221	0.54
HSPH1	0.54
X2.Mar	0.54
P3H3	0.54
LRRN2	0.54
ZAP70	0.54
YEATS2	0.54
SKIDA1	0.54
AMT	0.54
ADAMTS19	0.54
ARAP1	0.54
GTF2I	0.54
DPH2	0.54
MACF1	0.54
TIGIT	0.54
OGDH	0.54
PPP2CA	0.54
CFAP44	0.54
SP4	0.54
GALNT3	0.54
PYCR1	0.54
CCDC40	0.54
NCOA7	0.54
GNPTG	0.54
SDR42E2	0.54
UBXN1	0.54
TMEM87B	0.54
MIB1	0.54
SCGB3A1	0.54
SMIM24	0.54
ZNF618	0.54
TUBAL3	0.54
MON1B	0.55
PRMT9	0.55
ZBTB33	0.55
GPS1	0.55
THAP4	0.55
SCN8A	0.55
SLC5A6	0.55
NUP62	0.55
C4orf46	0.55
TPM2	0.55
RBM26	0.55
ADGRF5	0.55
RBM12	0.55
HOOK2	0.55
RUNDC3B	0.55
PIK3R3	0.55
ATP6V0A2	0.55
TPD52L1	0.55
NLRP7	0.55
SOCS1	0.55
UBR4	0.55
MAPK3	0.55
DTX3	0.55
NUP98	0.55
CUX1	0.55
PLP2	0.55
RNF220	0.55
PARP6	0.55
KLK10	0.55
SASH3	0.55
PACRG	0.55
FAM83G	0.55
POLG	0.55
MRPS2	0.55
CD320	0.55
GTDC1	0.55
ACP6	0.55
PREP	0.55
ZNF775	0.55
EIF3B	0.55
ANKFY1	0.55
GPD2	0.55
BNC1	0.56
NCLN	0.56
EIF2B1	0.56
TEAD4	0.56
FUT8	0.56
SLCO4C1	0.56
FAM104A	0.56
MYH6	0.56
ZNF574	0.56
TRIM71	0.56
COX5A	0.56
TBC1D8	0.56
CCDC116	0.56
DAPK1	0.56
EPCAM	0.56
SLC39A11	0.56
AFAP1	0.56
DBF4B	0.56
SPSB2	0.56
DCTN1	0.56
CTSE	0.56
ZNF697	0.56
SPOCK3	0.56
CBFA2T3	0.56
DDX54	0.56
SLC2A9	0.56
FOXJ3	0.56
C14orf93	0.56
TUBGCP4	0.56
NATD1	0.56
PEX6	0.56
IRAK1	0.56
RNF20	0.56
PTPRZ1	0.56
DBH	0.56
GRK6	0.56
MYRIP	0.56
ZNF628	0.56
ARID2	0.56
HOXB4	0.56
SPTSSB	0.57
ODC1	0.57
MX2	0.57
SEMA4F	0.57
EPB41	0.57
NEO1	0.57
UBTD2	0.57
ARL17A	0.57
TMEM232	0.57
PTPN6	0.57
AGO1	0.57
TIA1	0.57
NOB1	0.57
BANP	0.57
FPR2	0.57
BTG4	0.57
ATG9A	0.57
TUSC3	0.57
CNN2	0.57
MYH14	0.57
C19orf47	0.57
CACFD1	0.57
MAFG	0.57
SMAD4	0.57
ZBTB26	0.57
GPR34	0.57
ZNF84	0.57
SLC25A22	0.57
TMEM127	0.57
PDIA5	0.57
TREM2	0.57
RYBP	0.57
HHIPL1	0.57
PRMT7	0.57
PTK2B	0.57
RBBP6	0.57
ACVR1	0.57
TSC2	0.57
LARP1	0.57
LRRIQ1	0.57
IRAK1BP1	0.57
AKAP1	0.58
FBXO30	0.58
WNK3	0.58
ZFP69B	0.58
IFFO1	0.58
TRIM17	0.58
ZNF747	0.58
SLC4A5	0.58
POLDIP2	0.58
SLC25A34	0.58
PCDHGB2	0.58
CD2	0.58
TAS2R5	0.58
CGN	0.58
LANCL1	0.58
ZNF580	0.58
CD19	0.58
MSL2	0.58
SAMD10	0.58
ZNF782	0.58
RNF19B	0.58
SCN5A	0.58
C2orf50	0.58
ZCCHC2	0.58
SPTLC3	0.58
PCDHB16	0.58
ZFP2	0.58
UBE2E2	0.58
AGTPBP1	0.58
TRRAP	0.58
CDC37	0.58
NOTCH1	0.58
UBA1	0.58
SRC	0.58
PTDSS1	0.58
SDS	0.58
TEAD2	0.58
RIPK1	0.59
STK40	0.59
ABL1	0.59
SHPRH	0.59
ZFYVE9	0.59
PHACTR2	0.59
CCT6A	0.59
ZSCAN5B	0.59
FBP1	0.59
CLGN	0.59
OMG	0.59
PHF10	0.59
CLINT1	0.59
CDH8	0.59
DDX56	0.59
DDIT4	0.59
DGKQ	0.59
ADGRG1	0.59
CNKSR1	0.59
PCDHB8	0.59
SH3GL1	0.59
EPG5	0.59
TRPT1	0.59
PPEF2	0.59
C2CD3	0.59
NAP1L4	0.59
PYROXD2	0.59
CEP85	0.59
BMPR1B	0.59
TTC9B	0.59
TFAP2E	0.59
PTPN23	0.59
ARHGAP35	0.59
STAP2	0.59
PYGO1	0.59
TTC13	0.59
VILL	0.59
PEX10	0.59
SPECC1L	0.59
CYB561A3	0.60
TBL1Y	0.60
SDR9C7	0.60
POMT1	0.60
SYNCRIP	0.60
VAC14	0.60
PFN1	0.60
OTUD7B	0.60
PHF8	0.60
CTNNA2	0.60
RC3H2	0.60
VKORC1L1	0.60
CTSC	0.60
SPATA45	0.60
PIM3	0.60
ATN1	0.60
CCDC78	0.60
HEATR3	0.60
RYK	0.60
DCHS1	0.60
TMEM260	0.60
FBXO43	0.60
PXDNL	0.60
PAPOLA	0.60
LSR	0.60
CD1A	0.60
JADE3	0.60
YPEL1	0.60
CHMP6	0.60
E2F3	0.60
DOCK5	0.60
ASB14	0.60
KCNT2	0.60
CYTH4	0.60
ERICH1	0.60
COQ4	0.60
C15orf62	0.60
PPP1R15A	0.60
ADCK1	0.61
SLFN14	0.61
CHCHD6	0.61
TIGD7	0.61
CDC14B	0.61
FAM98B	0.61
HS2ST1	0.61
COX19	0.61
ZNF541	0.61
WFDC2	0.61
KCNT1	0.61
DUT	0.61
SYTL4	0.61
KANTR	0.61
ZNRF1	0.61
CD1D	0.61
ZNF324	0.61
CD37	0.61
SLC25A35	0.61
MRPS30	0.61
ZFAND3	0.61
SMARCA5	0.61
PRPF6	0.61
STAP1	0.61
TRIM58	0.61
SLC25A43	0.61
URB1	0.61
IMMP2L	0.61
DESI2	0.61
PRMT3	0.61
BSG	0.61
PPAT	0.61
TRIM44	0.62
GTF2F2	0.62
TSPAN2	0.62
CAPN13	0.62
MAPK9	0.62
EXOSC7	0.62
FOXL2NB	0.62
SLC1A3	0.62
SLC25A11	0.62
FXR2	0.62
GOLGA7B	0.62
ATP13A5	0.62
PRKCZ	0.62
SRPK2	0.62
HEPH	0.62
FERMT3	0.62
FSD1L	0.62
C5orf63	0.62
GPRC6A	0.62
SUFU	0.62
RAB3C	0.62
BARD1	0.62
POU2F1	0.62
CHD3	0.62
ANKRD28	0.62
NEU3	0.62
RCE1	0.62
ATXN2	0.62
PARD3	0.62
SIK2	0.62
PAGR1	0.62
NOL6	0.62
FAM117A	0.62
TMEM253	0.62
CENPB	0.62
SLC2A13	0.62
SMG6	0.63
FBXO42	0.63
LPAR4	0.63
PABPC4L	0.63
RCN1	0.63
ILVBL	0.63
TGFB1	0.63
CHAMP1	0.63
SRM	0.63
SAGE1	0.63
TTLL9	0.63
ITGA5	0.63
ADCK5	0.63
HSD17B4	0.63
GTF3C2	0.63
SMARCA2	0.63
ABCA6	0.63
L3MBTL1	0.63
SH3GLB1	0.63
UROS	0.63
ATRX	0.63
CASQ1	0.63
SPINT2	0.63
CFI	0.63
IL10	0.64
CXXC1	0.64
DNAJC2	0.64
BIRC6	0.64
LHX6	0.64
HOXA7	0.64
OMD	0.64
TBL1XR1	0.64
RCSD1	0.64
OGFR	0.64
PRTFDC1	0.64
SQLE	0.64
ZNF629	0.64
RFX6	0.64
PCCA	0.64
TMEM185B	0.64
KRI1	0.64
EIF4G1	0.64
DHX32	0.64
DEF6	0.64
SLC22A17	0.64
DNAJC12	0.64
RRP1	0.64
DLX2	0.64
FDFT1	0.64
NLRC3	0.64
AHCTF1	0.64
FXYD6	0.64
