GeneID	IWP	HED	HER	CD184
SNX5	1.314400817	1.335053037	1.335728169	1.081711851
SNX5P1	-0.633423248	-0.746859838	-1.034128813	-1.65800444
SNX6	1.790086042	1.902167526	1.879578857	1.687842693
SNX6P1	-0.114792728	-0.141453796	-0.131631171	-0.019629328
SNX7	1.281655345	1.323356333	1.283654113	1.38926759
SNX8	0.565204807	0.326546057	0.303592881	0.412901534
SNX9	0.723774789	0.668647041	0.700394501	1.001473992
SOAT1	1.110602781	1.112465687	1.039375526	1.102511041
SOAT2	0.580524308	-1.532898064	-1.421214598	0.049740704
SOBP	-1.14072205	-0.739471531	-0.812337925	-0.738028645
SOCS1	-0.997680297	-1.473848337	-0.812580454	NA
SOCS2	0.153942146	-0.031346127	-0.025399982	0.138368567
SOCS2-AS1	-0.414008506	-0.182866621	-0.130839407	-0.196973706
SOCS2P1	NA	NA	NA	NA
SOCS2P2	NA	NA	NA	NA
SOCS3	0.713953782	1.279267192	1.308448839	1.209306436
SOCS4	0.789111523	0.596216992	0.610378012	0.848758285
SOCS5	0.393909592	0.296611324	0.268004646	0.432365881
SOCS5P1	NA	-1.651578538	NA	-1.707789933
SOCS5P2	-1.024562431	-1.067960952	-1.543474333	-1.008913335
SOCS5P3	-1.935601621	NA	NA	NA
SOCS5P4	-0.993685433	-0.822916885	-1.009210851	-0.715741078
SOCS5P5	NA	NA	NA	NA
SOCS6	0.869515452	0.644379466	0.651262858	0.784169487
SOCS7	-1.209549684	-1.102940868	-1.100225836	-1.289629534
SOD1	2.093351545	2.146803737	2.098000417	1.91643493
SOD1P1	NA	-0.699795066	-0.781334237	-0.167499344
SOD1P2	NA	NA	NA	NA
SOD1P3	-0.733870109	-1.075752976	NA	-0.996579568
SOD2	0.564822016	0.84951323	0.590869484	0.732626889
SOD2P1	NA	NA	NA	-1.390290026
SOD3	-1.187215634	-1.295325392	NA	-1.757465349
SOGA1	0.401033402	0.201882294	0.242372144	0.398169549
SOGA3	-1.351347274	-1.353289641	-1.336413714	-1.013322024
SOHLH1	NA	NA	-1.561018164	NA
SOHLH2	0.03250597	0.242560831	0.308171591	-0.208616785
SON	1.379090243	1.417260534	1.454564784	1.438585041
SORBS1	1.311553093	1.042331996	1.049816836	1.067716514
SORBS2	-0.560200354	-1.000929348	-1.240014769	0.006703921
SORBS3	0.192058057	-0.025421535	0.005992365	0.281243999
SORCS1	-1.029902352	-1.709972402	-1.720955389	-0.89139228
SORCS2	-1.481225381	-1.81179715	-1.678748372	-1.755480762
SORCS3	-1.419588134	-2.4602624	NA	-1.876050024
SORCS3-AS1	NA	NA	NA	NA
SORD	0.834017087	0.919267114	0.989443871	0.64242426
SORD2P	-0.147893208	0.003239288	0.01539515	-0.334068177
SORL1	0.174815972	0.115667375	0.195454049	-0.02737605
SORT1	0.391176352	0.30080453	0.414512416	0.760566253
SOS1	0.647916995	0.587154942	0.629938325	0.851787236
SOS1-IT1	0.383815659	0.466233186	0.084238189	0.520775951
SOS2	0.560738414	0.618120214	0.621908843	0.650911002
SOST	1.654837695	1.447609136	1.425846489	0.629635329
SOSTDC1	-0.232596788	-0.843411716	-0.423924386	-1.250987608
SOWAHA	NA	NA	-1.916895182	-1.610804787
SOWAHB	-1.543048993	NA	NA	-2.254202337
SOWAHC	-0.082194289	-0.085812429	-0.15569899	-0.085622008
SOWAHD	-1.257519816	NA	-1.601146594	NA
SOX1	NA	-2.127936399	NA	NA
SOX10	NA	NA	NA	NA
SOX11	0.967955183	1.340498652	1.322561932	1.080150174
SOX12	0.647795987	0.622816775	0.691694158	0.533779969
SOX13	0.270424636	0.190265299	0.253107855	0.436553453
SOX14	NA	-1.481203485	-2.027119611	-1.694994887
SOX15	-0.331925302	-0.541288044	-0.526913067	-0.172423063
SOX17	0.093835915	0.377734833	0.370419126	0.579521565
SOX18	0.287238199	-0.042380088	0.044204463	0.552933218
SOX2	-1.439267893	-1.798700921	-2.108475344	-1.789399167
SOX2-OT	-1.598692149	-1.414212579	-1.358083289	-1.409047595
SOX21	NA	-1.842240673	NA	NA
SOX21-AS1	-2.254845112	NA	NA	-2.247323425
SOX2OT_exon1	NA	NA	NA	NA
SOX2OT_exon3	NA	NA	NA	NA
SOX2OT_exon4	NA	NA	NA	NA
SOX3	-2.211393822	NA	NA	-2.131406936
SOX30	-2.259426622	-1.634820979	-1.658970405	-1.76658818
SOX4	2.225638575	2.234326356	2.245675758	2.12757531
SOX5	0.285740475	0.572836884	0.635865019	0.871534188
SOX5P	-1.862434522	-1.470621039	-1.766231701	-1.310536839
SOX6	-0.369935618	0.367990622	0.282209627	0.718743777
SOX7	1.664650054	1.635632836	1.653945335	1.524860035
SOX8	-0.566680332	-0.388428636	-0.410903663	-0.474725611
SOX9	-0.814450339	-0.50715389	-0.746517718	-0.861766942
SOX9-AS1	-1.873815477	-2.42789221	-2.452177572	-2.669937488
SP1	0.906721296	0.859129775	0.865991881	0.837453058
SP100	0.101785321	0.258180647	0.213492766	0.304823827
SP110	-0.14114507	0.120873489	0.166145341	-0.552043938
SP140	-1.805186221	-1.203638476	-1.188006197	-1.221478572
SP140L	-0.195663574	-0.16878848	-0.152832441	0.012394077
SP2	0.804824409	0.66287987	0.735145442	0.841765117
SP2-AS1	0.037028961	0.007398874	0.122041621	-0.271753077
SP3	0.596875324	0.56535997	0.587626053	0.496319124
SP3P	-1.410967983	-1.989232381	-2.023202912	-1.955473767
SP4	0.537767944	0.66602724	0.72362589	0.556281316
SP5	-0.320627555	-0.504694956	-0.588894587	-0.830792572
SP6	0.618056459	0.087879574	-0.072620545	0.31103364
SP7	-1.126951689	-0.859119963	-0.897942422	-1.413320284
SP8	0.045081417	-1.792726558	-2.28461717	-1.176669803
SP9	-1.844236306	NA	-2.147162444	-2.153567358
SPA17	-0.173621435	-0.178298006	-0.20541693	-0.492746255
SPA17P1	-0.808138386	NA	-0.586268409	-0.924363645
SPACA1	NA	NA	-1.37087767	NA
SPACA3	-1.82795052	NA	-1.035577651	-1.519398837
SPACA4	-1.415040278	-1.386174697	-0.922812822	-1.127942681
SPACA5	NA	NA	NA	NA
SPACA5B	NA	NA	NA	NA
SPACA6P	-0.529305209	-0.764260616	-0.663654895	-0.58302662
SPACA6P-AS	-1.404554841	-1.428373756	-1.475267959	-2.328438192
SPACA7	NA	NA	NA	NA
SPAG1	-0.710176989	-0.449109279	-0.512146729	-0.043411795
SPAG11A	NA	NA	NA	NA
SPAG11B	NA	NA	NA	NA
SPAG16	0.231104612	0.292545455	0.278762973	0.175853817
SPAG17	-0.328718287	-0.268702493	-0.178451912	-0.098195463
SPAG4	0.382373496	0.911650897	0.901146306	0.871218723
SPAG5	1.48018925	1.255925899	1.246007857	1.076879261
SPAG5-AS1	-0.408164758	-0.408896975	-0.475521384	-0.503615428
SPAG6	-1.119202522	-0.956997959	-0.893589807	-0.979531838
SPAG7	1.581320913	1.426309073	1.433348431	1.545342293
SPAG8	-0.043168506	-0.313321574	-0.297330049	-0.438708278
SPAG9	0.781513737	0.926639354	0.900833347	0.957852977
SPAM1	-1.690179812	NA	NA	-2.212252918
SPANXA1	NA	NA	NA	NA
SPANXA2	NA	NA	NA	NA
SPANXA2-OT1	-0.951164557	-0.683706215	-0.710789884	-0.850931145
SPANXB1	NA	NA	NA	-1.311726553
SPANXC	NA	-1.26202329	NA	NA
SPANXD	NA	NA	NA	NA
SPANXN1	NA	NA	NA	NA
SPANXN2	-1.858221226	NA	NA	-1.779802928
SPANXN3	-1.104241363	-1.541303662	NA	-1.200345737
SPANXN4	NA	NA	NA	NA
SPANXN5	NA	NA	NA	-1.865602355
SPARC	2.695053889	2.712625961	2.519279638	2.91607864
SPARCL1	-0.586864995	-0.537605389	-0.224325107	-0.547133528
SPAST	0.55211492	0.759009287	0.842942007	0.605693187
SPATA1	-0.342467655	-0.276893045	-0.255088334	-0.295053818
SPATA12	-0.978828323	-1.060203407	-1.264440761	-0.606055854
SPATA13	-0.293201659	-0.073036773	-0.019808856	-0.001674612
SPATA13-AS1	NA	-0.833678967	-0.867649497	-1.065981622
SPATA16	-1.075913335	-0.961657	-0.643143401	-0.628284322
SPATA17	-0.684847206	-0.633492846	-0.493726013	-0.857423823
SPATA17-AS1	NA	NA	NA	NA
SPATA18	-0.002697067	-0.150840298	-0.112285719	-0.227149563
SPATA19	NA	NA	NA	NA
SPATA2	0.17787149	0.116638672	0.126846115	0.192355471
SPATA20	0.615817313	0.43998879	0.473349521	0.733838292
SPATA20P1	-1.379519519	-0.626731743	NA	-0.637630902
SPATA21	-0.913660283	-0.413097212	-0.336465921	-0.454030269
SPATA22	-0.734607004	NA	-1.407344973	NA
SPATA24	0.623123702	0.721344466	0.703424405	0.558146583
SPATA25	-0.435479927	-0.662351434	-0.820548427	-0.240987763
SPATA2L	-1.02840964	-1.630573268	-2.103084633	-0.766013596
SPATA2P1	-0.954814064	-0.934103117	-1.127995567	-1.344365543
SPATA3	NA	NA	NA	NA
SPATA3-AS1	-0.949407293	-2.266917735	-1.443850585	-1.820781774
SPATA31A1	NA	NA	NA	NA
SPATA31A3	NA	NA	NA	NA
SPATA31A5	NA	NA	NA	NA
SPATA31A6	-2.444685478	NA	NA	NA
SPATA31A7	NA	NA	NA	NA
SPATA31B1P	-2.065097706	-2.303332132	NA	NA
SPATA31C1	NA	NA	NA	NA
SPATA31C2	-0.97235625	-1.193278201	-1.046387852	-1.66179766
SPATA31D1	NA	NA	NA	NA
SPATA31D2P	NA	NA	NA	NA
SPATA31D3	NA	NA	NA	NA
SPATA31D4	NA	NA	-2.420004979	NA
SPATA31D5P	NA	NA	NA	NA
SPATA31E1	NA	NA	NA	NA
SPATA31E2P	NA	NA	NA	NA
SPATA31E3P	NA	NA	NA	NA
SPATA32	-1.798623446	-1.330855985	-0.906120515	-1.230182529
SPATA33	0.100307183	-0.073443522	-0.005245391	0.092925126
SPATA4	-1.725030055	-1.21860299	-0.885141679	-1.253589772
SPATA41	-0.684640256	-1.151228514	-1.267476553	-0.860850473
SPATA42	-1.521948988	NA	-0.734882519	-1.5144273
SPATA45	-0.498581012	-0.552669156	-0.166709286	-0.442513555
SPATA5	0.510069732	0.453396585	0.498243941	0.530155419
SPATA5L1	-0.048760449	-0.109809726	-0.173442901	-0.177388738
SPATA6	0.366571849	0.449596415	0.51162357	0.309313132
SPATA6L	-0.706943383	-1.03661427	-0.873624083	-0.768802635
SPATA7	0.553823712	0.648948933	0.631815663	0.573884683
SPATA8	-0.991326886	-0.922923368	-1.296794545	-1.277642125
SPATA8-AS1	NA	-1.266689196	-1.537209092	NA
SPATA9	-0.284759118	-0.361343416	-0.45639379	-0.651412936
SPATC1	-2.113057978	NA	-2.010830228	NA
SPATC1L	-0.594889185	-0.614048577	-0.543384035	-0.22264808
SPATS1	NA	NA	NA	NA
SPATS2	1.105311395	1.032583928	1.028249334	1.05791334
SPATS2L	0.801101841	0.77062815	0.740502125	0.922364024
SPC24	1.50251012	1.610073521	1.506709292	1.008647754
SPC25	0.879306366	0.920933778	0.789309634	0.384933762
SPCS1	1.547763723	1.639495513	1.62131528	1.436931566
SPCS2	1.355716943	1.331276174	1.30912026	1.315869541
SPCS2P1	-0.714534398	NA	NA	-0.809978247
SPCS2P3	-1.554949248	-1.249423116	-1.531211624	-0.851576323
SPCS2P4	0.203171183	0.071407137	-0.00453543	0.232647835
SPCS3	1.633865559	1.504116171	1.504386147	1.604449828
SPDEF	-1.565703558	NA	-2.021883485	-1.719274976
SPDL1	1.449479786	1.405549964	1.358630585	1.128450028
SPDYA	-0.345636445	-0.072541279	-0.131127192	-0.173179308
SPDYC	-0.572721627	-0.212765482	-0.422011364	-1.433406697
SPDYE1	-0.867924169	-0.812481841	-0.603235258	-0.637143815
SPDYE10P	NA	NA	NA	-1.732431079
SPDYE11	NA	NA	NA	NA
SPDYE12P	-0.350151466	0.081294114	-0.15031266	-0.117695128
SPDYE13P	-1.712513497	NA	NA	NA
SPDYE14P	NA	NA	NA	NA
SPDYE15P	NA	NA	NA	NA
SPDYE16	NA	NA	NA	NA
SPDYE17	NA	NA	NA	NA
SPDYE18	-0.994458856	-1.081514749	-1.167135034	-0.870490147
SPDYE19P	-0.640563565	-0.880650209	-0.728589892	-0.686813879
SPDYE2	-0.980337409	-0.674777696	-0.812528035	-0.765996475
SPDYE20P	-1.237732491	-1.500255506	-0.818614004	-0.91604313
SPDYE21P	-1.201267135	-1.617043937	-0.795743004	-0.938517482
SPDYE22P	-0.441488234	-0.537952163	-0.927413355	-0.620470974
SPDYE2B	-2.035361759	NA	NA	NA
SPDYE3	0.265778946	0.44475624	0.409600808	0.305503776
SPDYE4	NA	NA	NA	-1.77287973
SPDYE5	-0.375704481	-0.361598579	-0.384840092	-0.224924205
SPDYE6	-0.612486138	-0.583411066	-0.718335671	-0.365409233
SPDYE7P	-1.562363357	NA	NA	NA
SPDYE8P	NA	NA	NA	NA
SPDYE9P	NA	NA	NA	NA
SPECC1	0.425058083	0.391035144	0.479018701	0.205233261
SPECC1L	0.744342582	0.414741791	0.479094251	0.788158194
SPECC1L-ADORA2A	-1.952945796	-2.178384038	-2.055492086	-1.84004825
SPEF1	-1.793911344	NA	-1.998738518	NA
SPEF2	-0.082280467	0.136825793	0.119362741	0.058883357
SPEG	-1.425253181	-1.63673863	-2.287548074	-1.817640183
SPEM1	NA	NA	NA	NA
SPEN	0.513958587	0.620805615	0.655973542	0.474221089
SPERT	-2.065404343	NA	NA	NA
SPESP1	NA	NA	NA	NA
SPG11	0.645581588	0.55707748	0.554905244	0.627509629
SPG20	1.378635522	1.295685378	1.297445687	1.325536146
SPG20-AS1	-0.387439136	-0.53647275	-0.17852137	-0.223977836
SPG21	0.9747696	0.860714073	0.896567831	0.961934503
SPG7	0.80320975	0.615446358	0.658440146	0.875782555
SPHAR	NA	NA	NA	NA
SPHK1	-1.119502237	-0.946706462	-0.812687184	-0.421971737
SPHK2	-0.530908379	-0.995601618	-0.967004143	-0.489922562
SPHKAP	-1.069914183	-2.315077715	NA	-2.22783912
SPI1	-0.887830082	-0.716973353	-0.506956232	-1.956314201
SPIB	-1.233706127	-2.305857553	-1.653246018	-1.852841711
SPIC	NA	NA	NA	NA
SPICE1	0.574233982	0.619514682	0.665265102	0.541717677
SPIDR	1.133751307	1.124985088	1.115819942	1.124338939
SPIN1	1.443381961	1.212563532	1.222389083	1.419586906
SPIN2A	-0.512051864	-0.901322409	-0.908980252	-0.706694234
SPIN2B	0.612577422	0.443549358	0.555601077	0.574532775
SPIN3	0.420364899	0.255986259	0.30234926	0.381723954
SPIN4	1.729053788	1.706444038	1.672833482	1.892851094
SPIN4-AS1	-0.153321156	-0.343626605	-0.172308437	-0.307567239
SPINK1	-0.090888645	-0.677174903	-0.455800786	-0.173396277
SPINK13	-1.037508471	-0.88794425	-0.800497151	-0.739053717
SPINK14	NA	NA	NA	NA
SPINK2	0.065928056	0.540063929	0.513218023	-0.622827611
SPINK4	0.75099389	0.683685563	0.739529598	-0.09778752
SPINK5	0.745684346	0.829558883	0.863239891	0.82725497
SPINK6	NA	NA	-1.579411759	NA
SPINK7	-1.449852637	NA	-1.89721134	-1.935274949
SPINK8	-1.084398383	NA	-0.665279896	-1.09269944
SPINK9	-0.821725182	-1.067085247	-0.601703659	-0.681057245
SPINT1	0.220984903	0.035961481	0.028644012	-0.033109503
SPINT2	1.09007889	0.805643322	0.859009122	0.747540215
SPINT3	NA	NA	NA	NA
SPINT4	NA	NA	NA	NA
SPINT5P	NA	NA	NA	NA
SPIRE1	0.166171416	0.176661503	0.291835622	0.4196677
SPIRE2	-0.529054702	-0.625944544	-0.488737591	-0.798812269
SPN	-0.315180047	-0.446952092	-0.301920798	-1.498906009
SPNS1	-0.814602475	-0.799099845	-0.843870144	-0.726226182
SPNS2	0.679925441	0.344674483	0.401637447	0.860363133
SPNS3	-0.875772702	-0.614093364	-0.97204828	-0.807738402
SPO11	NA	NA	-1.678397178	NA
SPOCD1	-0.841413932	-1.245524929	-1.292237044	-1.249226418
SPOCK1	-0.310511274	-0.360557326	-0.385704166	-0.293883535
SPOCK2	-0.257393741	-0.051513303	0.026276095	-0.246527259
SPOCK3	0.67907255	0.947158313	0.998085117	0.406398237
SPON1	0.29491617	0.250349039	0.41576732	0.460149691
SPON2	-1.339547735	-1.682975448	-1.495958134	-0.710113593
SPOP	1.417341717	1.486234517	1.452780672	1.408901238
SPOPL	0.251097901	0.271065036	0.23241353	0.270560564
SPP1	-0.250693685	0.379744916	0.333105326	0.236737232
SPP2	NA	NA	NA	NA
SPPL2A	0.322611945	0.29882051	0.253610459	0.415451083
SPPL2B	-0.286750993	-0.51739116	-0.399183516	-0.218297311
SPPL2C	NA	NA	NA	NA
SPPL3	0.570924143	0.619834072	0.680600744	0.678736033
SPR	0.241372744	0.069986025	0.102449178	-0.050508113
SPRED1	0.274592229	0.237261991	0.285827067	0.512026346
SPRED2	0.313857344	0.123277686	0.11083259	0.597540772
SPRED3	-0.643653896	-0.84232843	-0.922500637	0.188851526
SPRN	-0.323997819	-0.857841518	-0.917067667	-0.16105906
SPRR1A	NA	NA	NA	NA
SPRR1B	NA	NA	NA	NA
SPRR2A	NA	NA	NA	NA
SPRR2B	NA	NA	NA	NA
SPRR2C	NA	NA	NA	NA
SPRR2D	NA	NA	NA	NA
SPRR2E	NA	NA	NA	NA
SPRR2F	NA	NA	NA	NA
SPRR2G	-1.031313027	-1.186867612	NA	NA
SPRR3	-1.969174587	NA	NA	NA
SPRR4	NA	NA	NA	NA
SPRTN	0.69181804	0.551766848	0.602964967	0.603739053
SPRY1	0.853372174	0.992947263	0.992475123	1.21036815
SPRY2	0.681319046	1.041009302	1.048894346	0.722196254
SPRY3	-2.717492385	-2.524572147	-2.970496167	-2.693521425
SPRY4	0.903407275	1.008990153	1.022659767	1.812233566
SPRY4-IT1	0.374935284	0.898731173	0.871090556	1.169405752
SPRY4-IT1_1	NA	NA	NA	NA
SPRY4-IT1_2	NA	NA	NA	NA
SPRYD3	1.034522072	0.994808917	1.015300296	1.25055281
SPRYD4	0.354842261	0.353497852	0.342348085	0.17081721
SPRYD7	0.855597505	0.832977654	0.792730858	0.791454695
SPSB1	-0.467277239	-0.795579882	-0.611034694	-0.358748158
SPSB2	0.063336058	-0.796679135	-0.510926488	-0.33772511
SPSB3	-1.922004895	NA	NA	-1.725359366
SPSB4	-0.285345612	-0.421620712	-0.293317252	-0.773907988
SPTA1	-1.115496463	-0.832477089	-0.739057142	-0.273053084
SPTAN1	1.523432387	1.305233215	1.325995766	1.563855873
SPTB	-1.397965513	-1.594449544	-1.462232153	-1.251610678
SPTBN1	1.758944269	1.594427152	1.633040199	1.872103344
SPTBN2	-0.823683741	-0.802293809	-0.749652057	-0.66999659
SPTBN4	-1.739138368	-2.176695389	-1.7486847	-2.170397605
SPTBN5	-1.405914832	-1.766428216	-1.552446472	-0.807419043
SPTLC1	1.574587001	1.637484884	1.642095881	1.613739697
SPTLC1P1	NA	-1.187092158	-0.839434302	-0.861956977
SPTLC1P2	-0.893295976	NA	NA	NA
SPTLC1P3	NA	NA	-1.153241315	NA
SPTLC1P4	NA	-0.833670471	-0.455944895	-1.161319813
SPTLC1P5	-1.211911147	NA	NA	NA
SPTLC2	1.119731699	1.140984353	1.172038039	1.339204082
SPTLC3	0.298172664	-0.679113332	-0.539113043	-0.442011785
SPTSSA	1.575165066	1.856308124	1.689579586	1.662749655
SPTSSB	0.178932005	-1.505882629	-1.179647541	-0.720579998
SPTY2D1	0.815686206	0.800408859	0.808498283	0.901172468
SPTY2D1-AS1	-0.143325908	-0.110111034	-0.14495327	-0.191948332
SPX	-1.007563323	-1.117994644	-1.139226941	-0.827676399
SPZ1	-2.099430212	NA	NA	NA
SQLE	2.061421246	1.817075023	1.850425093	2.067954326
SQRDL	-0.30747588	-0.367838389	-0.270354995	-0.221498762
SQSTM1	0.869715001	0.544015976	0.62655159	1.066108361
SQSTM1P1	NA	NA	NA	-1.574546875
SRA1	1.368765473	1.219866138	1.221071857	1.251853635
SRBD1	1.151564898	1.104187077	1.1023348	1.058812347
SRC	0.302120954	-0.035613066	0.059485229	0.308067439
SRCAP	-0.792392761	-0.837276381	-0.813238921	-0.558896359
SRCIN1	NA	NA	NA	NA
SRD5A1	-0.055006959	-0.009604907	-0.036407053	-0.10510796
SRD5A1P1	NA	NA	NA	NA
SRD5A2	-1.062990571	-1.009603874	-1.214315246	-1.803569166
SRD5A3	1.042596912	0.89283823	0.863173496	0.900375502
SRD5A3-AS1	-0.012283267	-0.02843415	-0.04186297	-0.024946986
SRD5A3P1	-0.787168063	-0.932664234	-0.921800342	-0.539010945
SREBF1	-0.537397161	-0.575134924	-0.539198278	-0.46446244
SREBF2	0.990299089	0.818462491	0.928337977	1.08745641
SREK1	1.089858548	1.243112349	1.263204794	1.101781091
SREK1IP1	0.743681943	0.794296874	0.77676806	0.68736164
SRF	0.350132921	0.481883256	0.509645073	0.526537716
SRFBP1	1.111795083	1.248808582	1.265444829	1.074914006
SRGAP1	1.005948743	0.992295263	0.942769175	0.949400743
SRGAP2	0.859019794	0.710602114	0.724458875	0.878798579
SRGAP2-AS1	-0.929605435	-0.692390562	-0.755316253	-0.600104548
SRGAP2B	-0.28072293	-0.297390439	-0.364770323	-0.209329842
SRGAP2C	0.117775683	0.289873087	0.299503135	0.080727693
SRGAP2D	NA	NA	NA	NA
SRGAP3	-0.97928771	-0.808030984	-0.693636072	-0.858658571
SRGAP3-AS1	NA	NA	-1.339726625	NA
SRGAP3-AS2	-1.896106202	NA	NA	NA
SRGAP3-AS3	-1.491628467	NA	NA	NA
SRGAP3-AS4	NA	-1.275879778	-0.817801539	NA
SRGN	0.585062527	1.095288871	1.206282749	0.603092796
SRGNP1	NA	NA	NA	-1.294730253
SRI	1.617064132	1.63713994	1.634511384	1.668816288
SRIP1	NA	NA	NA	NA
SRIP2	NA	NA	-0.934415873	-0.966454553
SRIP3	0.346780549	0.251709105	-0.101322981	0.060889446
SRL	-0.416678991	-0.644711089	-0.564132931	-0.851326163
SRM	0.71885505	0.557635182	0.651543727	0.538317198
SRMP1	NA	NA	NA	NA
SRMP2	0.322044314	0.289834752	0.546075629	0.473397389
SRMS	NA	NA	NA	NA
SRP14	2.43862634	2.440540494	2.404189925	2.365646454
SRP14-AS1	0.430622075	0.440054154	0.486443121	0.151823668
SRP19	0.82526289	0.973227941	0.952872298	0.714683629
SRP54	1.626063762	1.641041762	1.61771964	1.585300665
SRP54-AS1	0.437851553	0.424545029	0.438691964	0.31158934
SRP68	1.131344477	0.760640465	0.801231271	1.023408531
SRP68P1	NA	NA	NA	NA
SRP68P2	NA	NA	NA	NA
SRP68P3	NA	NA	NA	NA
SRP72	1.781619729	1.934645432	1.923234278	1.738665456
SRP72P1	-1.040639276	-1.049463534	-0.822064694	-1.036306041
SRP72P2	-0.202439989	-0.649368428	-0.502008591	-0.412098913
SRP9	2.020898157	2.349334348	2.326815701	1.929780453
SRP9P1	0.611418589	0.846917979	0.796639155	0.527741967
SRPK1	1.374033809	1.332036502	1.389791038	1.253362401
SRPK2	1.285316615	1.245693812	1.283707824	1.359920054
SRPK2P	-1.122481627	-1.439901117	-1.46418648	-1.771916406
SRPK3	-1.720804908	-2.061856929	-2.384427536	-1.404446328
SRPR	1.639737536	1.606627399	1.614643179	1.667521725
SRPRB	1.505826751	1.581891025	1.614299608	1.422648504
SRPX	1.244539466	0.866005593	0.981676315	1.471142316
SRPX2	1.030476903	0.822473375	0.558929322	1.378402275
SRR	0.895269967	0.879907508	0.83401077	0.772670764
SRRD	0.314221859	0.23005179	0.211627115	0.227267593
SRRM1	1.563025813	1.623619468	1.640442193	1.47004365
SRRM1P2	NA	NA	NA	NA
SRRM1P3	-0.806641565	-1.041803593	-1.002326183	-1.306150747
SRRM2	0.89514352	0.699858518	0.7047885	0.910315983
SRRM2-AS1	-0.866120575	-1.03002339	-0.838959918	-1.405243404
SRRM3	-0.909812814	-1.087150321	-0.968816076	-0.862104173
SRRM4	-0.964225374	-1.099475644	-0.96951098	-0.708217736
SRRM5	-0.71333043	-0.953505171	-1.036292705	-0.613826664
SRRT	1.315397399	0.981269726	1.025196345	1.278291527
SRSF1	1.935897264	1.857391789	1.875999202	1.787602148
SRSF10	1.544104129	1.61562231	1.62157119	1.470851933
SRSF10P1	-0.055391062	-0.388488848	0.028273159	-0.129439641
SRSF11	1.588140439	1.589556052	1.606524626	1.567225902
SRSF12	0.297396239	0.406258251	0.385933461	0.375638104
SRSF1P1	-1.177307346	NA	NA	NA
SRSF2	1.332838844	1.716380727	1.748586438	1.368254871
SRSF3	2.197181355	2.34235361	2.342954687	2.119588878
SRSF4	1.028249723	0.959640479	0.995197099	1.079151876
SRSF5	1.938920709	2.093936161	2.076736343	1.976192493
SRSF6	2.361677397	2.602269413	2.623020838	2.340244312
SRSF7	2.074205923	2.249452297	2.258252638	1.955100866
SRSF8	0.727792876	0.807199392	0.847435353	0.699747801
SRSF9	0.445960821	0.577639601	0.585534545	0.465476779
SRSF9P1	-1.23375648	-1.142972993	-0.405270957	NA
SRXN1	-2.150013954	-2.130580373	NA	NA
SRY	0.093678155	-0.01097398	-0.465156479	-0.370631346
SS18	1.581547116	1.58977084	1.601231321	1.549967694
SS18L1	0.398873689	0.470659498	0.55461812	0.52309567
SS18L2	1.632333025	1.68561392	1.683759875	1.430692803
SS18L2P1	NA	NA	NA	NA
SS18L2P2	NA	NA	NA	NA
SSB	1.733342013	1.773830781	1.769664417	1.488003546
SSBP1	1.400610013	1.40397944	1.398271519	1.218472164
SSBP2	1.115758911	1.33655769	1.328604115	1.222460122
SSBP3	1.159963273	1.218593159	1.242290256	1.178075257
SSBP3-AS1	0.547089832	0.527803559	0.548818	0.646951247
SSBP4	-0.189371791	-0.327514818	-0.302839293	-0.183899344
SSC4D	-0.106557325	-0.473061671	-0.284152472	-0.621454662
SSC5D	-1.481211659	-1.636466474	-1.501973772	-1.435108209
SSFA2	1.138550735	0.819123005	0.803293504	0.985377421
SSH1	0.769192923	0.596129183	0.586715482	0.99395255
SSH2	0.843022583	0.505513486	0.504897475	0.73583412
SSH3	-0.433674802	-1.000546734	-1.071486522	-0.571656201
SSMEM1	-1.802128844	-1.834535087	NA	NA
SSNA1	1.498844229	1.258571695	1.270290534	1.41198384
SSPN	-0.672273713	-0.363054728	-0.370083486	-0.728361078
SSPO	-1.243242601	-1.15728835	-0.954378947	-1.322717362
SSR1	1.574421785	1.577491081	1.55865277	1.493832076
SSR1P1	NA	NA	NA	NA
SSR1P2	NA	NA	NA	NA
SSR2	1.717150176	1.786883435	1.757008607	1.649640534
SSR3	1.674832001	1.791952451	1.580924381	1.636038159
SSR4	1.787021536	1.807391239	1.786823071	1.653775839
SSR4P1	-0.859458215	-1.163473939	-1.233760902	-1.2006933
SSRP1	1.314023329	1.234043967	1.250433119	1.149188765
SSSCA1	1.19712095	1.07415446	1.080647795	1.004513404
SSSCA1-AS1	-0.238485244	-0.046410211	-0.176924817	-0.103561591
SST	-0.0699811	0.241578875	-0.133746936	0.182494267
SSTR1	-1.047429558	-0.789553413	-1.090686909	-0.363082264
SSTR2	-0.390726659	-0.816411684	-0.821188473	-1.104602021
SSTR3	NA	NA	NA	NA
SSTR4	NA	NA	NA	NA
SSTR5	-1.872222516	NA	NA	NA
SSTR5-AS1	NA	NA	NA	NA
SSU72	1.181003291	1.227782428	1.251062064	1.107751091
SSU72P1	NA	NA	NA	-1.51201502
SSU72P2	NA	NA	NA	NA
SSU72P3	NA	NA	NA	-1.495446705
SSU72P4	NA	NA	NA	NA
SSU72P5	NA	NA	NA	NA
SSU72P6	NA	NA	NA	NA
SSU72P7	NA	NA	NA	NA
SSU72P8	NA	NA	NA	NA
