gene	IWP	HED	HER	CD184
TNS1	0.210064134	-0.659089868	-0.664982376	1.329648287
TNS2	0.739518365	0.339027036	0.166573951	1.338520881
TNS3	2.003758314	1.189240674	1.000708043	2.168241109
TNS4	-5.03746036	-4.722727546	-3.766501817	-2.604429404
TNXB	-5.527393413	-7.175967983	-8.64264147	-5.793012163
TOB1	5.766209808	6.21504854	6.244838177	5.21295873
TOB2	3.36963374	3.372003773	3.29628735	3.454212661
TOE1	3.583134055	3.752722576	3.749947057	2.91358872
TOLLIP	1.422858872	0.141644411	0.409457696	2.030460126
TOM1	3.136103894	2.655902672	2.764862394	3.250833242
TOM1L1	1.209584516	0.787701187	0.780030382	0.151306083
TOM1L2	1.068159727	0.422330235	0.445795195	1.481839272
TOMM20	5.759948469	6.0289671	6.104989733	5.584119641
TOMM20L	-3.225830687	-1.862598753	-2.404016936	-2.313617157
TOMM22	6.495575774	6.889244042	6.835536541	6.033884417
TOMM34	6.072549006	6.179882862	6.294231207	5.902506281
TOMM40	0.538257901	0.494808479	0.66118105	0.83249531
TOMM40L	2.138313986	2.235529934	1.937616063	2.403938539
TOMM5	2.603119729	1.911580668	1.942373518	2.070893097
TOMM6	NA	NA	NA	NA
TOMM7	5.770358207	5.500207634	5.418640258	5.228385997
TONSL	-2.065432467	-2.588106567	-2.490980845	-1.989327859
TOP1	4.436995044	4.488460273	4.444854712	4.652729556
TOP1MT	2.67799332	1.253400245	1.540477282	2.04167317
TOP2A	6.056338187	5.571571511	5.467784334	4.517337264
TOP2B	4.279478651	4.245204729	4.320697043	4.167735037
TOP3A	2.936890264	2.465354028	2.33416558	2.856473243
TOP3B	-4.458804398	-5.35435204	-6.098853193	-4.752213395
TOPAZ1	-8.203904661	NA	-8.041317615	NA
TOPBP1	3.57795661	3.238028327	3.307659009	3.294206806
TOPORS	4.264954528	4.230228668	4.253058626	4.258196448
TOR1A	4.716087802	4.36150901	4.292447859	4.919930704
TOR1AIP1	3.600361115	3.956300915	3.945064347	3.676815028
TOR1AIP2	3.510243062	3.875000101	3.750197641	3.406445119
TOR1B	2.6824246	2.291125723	2.398981824	3.235612203
TOR2A	0.87214616	-0.165820686	0.002033684	1.638581483
TOR3A	2.271211083	2.249202629	2.164911595	2.532437829
TOR4A	0.795113817	-0.132224968	0.033026928	0.123180856
TOX	-3.323125179	-2.538885155	-2.371721396	-0.629686101
TOX2	-1.525224467	-1.888745063	-2.110106698	-0.152957736
TOX3	-1.64830726	-1.788093916	-3.822359249	-2.82849005
TOX4	4.250599411	4.54602043	4.438716049	4.387174222
TP53	5.182283985	5.735122808	5.821061585	4.615614301
TP53AIP1	-7.573190819	-5.326295453	-3.273913717	-4.136954943
TP53BP1	3.589127678	3.542245266	3.556142744	3.859200316
TP53BP2	2.015852726	2.050634029	2.275775556	2.272624217
TP53I11	3.460647482	1.910247365	2.034513164	4.136155783
TP53I13	-2.581347629	-3.237557225	-3.481218808	-3.541728697
TP53I3	3.777019636	3.404660874	3.400616692	4.034905416
TP53INP1	3.246257991	3.667887821	3.593490732	2.966693284
TP53INP2	3.183350475	3.140782469	3.02663981	4.886907107
TP53RK	1.441126492	0.623340358	0.762899223	1.240625639
TP53TG3	NA	NA	NA	NA
TP53TG3B	NA	NA	NA	NA
TP53TG3C	NA	NA	NA	NA
TP53TG3D	NA	NA	NA	NA
TP53TG5	-2.296185564	-1.512263357	-1.269989287	-1.049883234
TP63	-3.98877052	-4.225714773	-3.178946356	-4.80748133
TP73	-5.659190777	-5.372241255	-5.127049683	-6.342681823
TPBG	-0.597181934	-0.576160821	-0.836218211	-0.461417003
TPBGL	-5.768825548	-4.542207789	-6.158857436	-3.865009653
TPCN1	0.127901703	-0.369869317	-0.470153078	0.429988346
TPCN2	1.274271529	0.240226036	0.566358836	1.222396481
TPD52	-0.917000127	-0.095701409	-0.016877862	-1.562809299
TPD52L1	1.884309346	1.469758796	1.654469035	1.607312569
TPD52L2	4.978691239	4.383155995	4.398768099	5.23568137
TPD52L3	NA	NA	NA	NA
TPGS1	-3.820442893	-5.887921204	-4.315777577	-3.8944191
TPGS2	4.033140333	4.210107311	4.224291356	4.002560465
TPH1	-2.128510959	-0.141239239	-0.252980574	-1.306061085
TPH2	NA	-4.81030653	-4.315093196	-4.784007735
TPI1	8.998105689	9.543136359	9.444249557	9.31912804
TPK1	-1.495835893	-1.034753462	-1.2424287	-1.181444412
TPM1	3.132167508	1.6214907	1.19302157	2.577607556
TPM2	4.781594954	4.614661001	4.716632868	4.51366938
TPM3	6.648135416	6.512873413	6.473469497	6.678947583
TPM4	5.437473762	5.288073854	5.269299137	5.879398845
TPMT	3.584832406	4.090215489	3.981524789	3.120902477
TPO	-7.689697796	-6.442488259	-4.950004803	-3.766241852
TPP1	4.669716222	4.392164764	4.518522266	5.322205046
TPP2	4.750187829	4.235192979	4.315491817	4.500017263
TPPP	-5.724455608	-5.196495291	-6.665140737	-4.243542328
TPPP2	-1.552637402	-4.724403011	-4.924310757	-4.377467103
TPPP3	-1.99700695	-0.87507557	-0.807830622	0.294730661
TPR	4.722223647	4.649410444	4.668089833	4.749131819
TPRA1	1.484306228	1.008317583	0.944737056	1.551785802
TPRG1	-2.883347088	-2.208367473	-2.416273705	-1.96599342
TPRG1L	2.403103208	1.759343534	1.550249275	2.166367629
TPRKB	5.288845671	5.942148608	6.01509295	4.89581595
TPRN	-3.137982652	-3.552725511	-2.994847094	-2.569385651
TPRX1	NA	NA	NA	NA
TPSAB1	-6.385144975	-4.091387445	-5.217941789	NA
TPSB2	NA	-5.465709111	-5.537247773	NA
TPSD1	NA	-3.566962554	-3.463050302	NA
TPSG1	-5.243177931	-6.115667731	NA	NA
TPST1	2.526495353	1.942766243	1.699057224	2.986546585
TPST2	3.709341324	3.564597778	3.632240889	3.374598221
TPT1	6.293042287	7.005013979	6.918153572	6.230293227
TPTE	NA	NA	NA	NA
TPTE2	-7.247979358	-6.981436733	-4.842451695	-5.977184465
TPX2	5.735784486	5.210317325	5.13674055	4.179728736
TRA2A	5.671568763	6.984138037	7.008047503	6.071221767
TRA2B	4.319103788	4.69301824	4.637156278	4.141917946
TRABD	0.003779793	-0.929655341	-0.781450686	-0.540016147
TRABD2A	-1.664566683	-0.008073965	1.007585086	0.050993623
TRABD2B	-1.851445906	-3.738517505	-3.649741046	-3.887765269
TRADD	-2.102318998	-2.599266148	-2.628528209	-1.940979531
TRAF1	-1.862328935	-1.828457669	-1.812361749	-0.85506788
TRAF2	2.499835518	1.315620821	1.565610951	2.255590553
TRAF3	-0.300193888	-0.3945879	-0.177223962	0.087341944
TRAF3IP1	0.585317303	1.184560974	0.87066192	0.691290052
TRAF3IP2	1.64363887	2.012860541	1.991048746	2.70911727
TRAF3IP3	-3.186995999	-2.000756764	-1.739077449	-6.250941675
TRAF4	1.829331681	2.268921154	1.993622509	2.649989021
TRAF5	0.900071021	0.937397802	0.938402017	1.452095798
TRAF6	3.385851095	2.592639622	2.733956155	3.72170096
TRAF7	3.0735896	2.601554045	2.697876857	3.211471857
TRAFD1	4.749242218	4.77426377	4.67009473	4.20024712
TRAIP	2.736983133	3.204160055	2.976578322	1.809408614
TRAK1	1.78283843	1.824358585	1.886768745	2.171239393
TRAK2	3.049188245	2.233000428	2.187908161	3.34717419
TRAM1	5.374361587	5.031767349	5.070801549	5.497111878
TRAM1L1	2.019774486	1.810824278	1.754047436	2.198306024
TRAM2	2.80806051	2.295693153	2.435306164	3.383987088
TRANK1	0.567565422	-0.443158647	-0.118272605	-1.439473472
TRAP1	2.811288991	2.264659025	2.505664768	3.136040449
TRAPPC1	6.18882378	6.10414058	5.94965391	6.413606281
TRAPPC10	-1.171008786	-1.653950513	-1.18453404	-0.2724556
TRAPPC11	2.736617794	2.266890429	2.179414555	2.659572293
TRAPPC12	-2.047857591	-2.427618784	-2.378452046	-2.618895009
TRAPPC13	2.831276489	3.066985181	2.982883754	2.530704056
TRAPPC2	3.057100188	4.00010259	3.988370932	3.056798032
TRAPPC2B	2.262889723	2.799988555	2.565604004	2.255687381
TRAPPC2L	3.927331629	4.091926223	3.986550021	3.810789724
TRAPPC3	4.63483321	4.335989357	4.010499554	4.615102144
TRAPPC3L	-4.061505629	-4.439255224	-6.144938807	-3.850495613
TRAPPC4	4.284774697	4.514557805	4.425124665	4.136115331
TRAPPC5	-3.821977017	-5.247214253	-4.477919516	-3.404132549
TRAPPC6A	5.944117976	5.802292991	5.792899493	5.551344784
TRAPPC6B	3.319557501	3.737711235	3.689019179	3.650699338
TRAPPC8	1.576534197	1.642956187	1.620174349	1.701153342
TRAPPC9	0.906483054	0.15751007	0.235734978	1.458346331
TRAT1	-6.306697034	-3.960948005	-3.977830598	NA
TRDMT1	1.618374974	2.011961819	1.955554158	1.585712098
TRDN	-2.217229586	-2.808678559	-3.15848965	-4.893843654
TREH	-4.780971798	-6.338214864	-6.296033626	-2.986808353
TREM1	-5.462081379	-3.918499653	-4.670841143	-5.493037818
TREM2	-0.323601501	-1.602410319	-0.941736028	-4.337100643
TREML1	0.866898497	-0.120754952	-0.628689174	-3.802500113
TREML2	1.277319369	-0.085891104	-0.078502064	-2.055439336
TREML4	-3.10208877	-3.08728836	-3.77199027	-7.245412786
TRERF1	-0.466924314	-0.473820556	-0.558364695	-0.470757324
TREX1	1.245622985	2.004700041	2.092448476	1.823253706
TREX2	-5.797181011	-6.998708871	NA	NA
TRH	0.496064686	-1.040052974	0.057375458	-0.553164418
TRHDE	-3.054411946	-7.044990985	-5.826523344	-6.112629942
TRHR	-5.715443286	-4.415023744	-3.821640745	-3.309203565
TRIAP1	6.353380465	6.913316813	6.875734763	5.795471321
TRIB1	0.368265596	3.112979101	2.789010092	3.372489849
TRIB2	1.944284724	1.529168269	1.246634452	1.523020293
TRIB3	1.811753339	0.478822674	0.601456722	2.818003538
TRIL	-3.564617395	-2.613556546	-3.011531561	-3.349446067
TRIM10	NA	NA	NA	NA
TRIM11	-0.371364646	-0.625604519	-0.661695118	-0.610179694
TRIM13	3.547317358	3.625748719	3.555459482	2.985366613
TRIM14	-0.340592642	-1.405861949	-1.77588803	-2.413671026
TRIM15	NA	NA	NA	NA
TRIM16	1.035685627	0.973394468	0.987635566	1.695766477
TRIM17	-2.610367291	-3.287188348	-2.294228756	-2.636226458
TRIM2	1.244393432	1.642107348	1.53219469	1.99245746
TRIM21	4.299956014	4.09336922	4.063835082	4.052054356
TRIM22	0.275505275	1.475556016	1.267324893	1.03436286
TRIM23	1.592313015	1.956512002	1.845834119	1.389949914
TRIM24	3.025130054	2.294352172	2.165731783	2.218880559
TRIM25	0.848847011	1.000896719	1.140654827	0.724445094
TRIM26	-1.906450457	-3.183771256	-2.899830004	-1.642692586
TRIM27	-0.469946063	-0.775096406	-0.545281014	-0.810625723
TRIM28	4.04422672	3.538385549	3.85708856	3.648554594
TRIM29	-7.254568359	-8.141021303	NA	NA
TRIM3	0.867807496	-0.277633753	-0.179839128	1.640663671
TRIM31	NA	NA	NA	NA
TRIM32	3.737965223	3.004399249	2.925271963	2.976417597
TRIM33	2.24999689	2.346522111	2.630663961	2.322520556
TRIM34	-3.554239937	-2.312054442	-2.596606433	-2.606549597
TRIM35	2.194775659	2.560177731	2.620142329	2.158073574
TRIM36	-1.508115558	-1.975938493	-1.61693202	-1.118238117
TRIM37	2.928414179	2.312325926	2.332936844	2.81673597
TRIM38	2.739969927	2.644613569	2.455405355	2.717443863
TRIM39	NA	NA	NA	NA
TRIM4	0.555357738	-2.941181694	-3.510354645	-0.712135594
TRIM40	NA	NA	NA	NA
TRIM41	-1.246846653	-1.392453619	-1.284897847	-1.328105786
TRIM42	NA	-7.132240762	NA	NA
TRIM43	NA	NA	NA	NA
TRIM43B	NA	NA	NA	NA
TRIM44	2.490879632	2.556001458	2.685216256	2.83537837
TRIM45	1.540208917	2.141584174	2.079281838	1.160961113
TRIM46	-2.356340865	-1.760547684	-2.295419854	-0.280535319
TRIM47	-0.266469627	-1.349737344	-1.533465185	0.831870002
TRIM48	NA	NA	NA	NA
TRIM49	NA	NA	NA	NA
TRIM49B	NA	NA	NA	NA
TRIM49C	NA	NA	-6.852853356	-5.304432894
TRIM49D1	NA	NA	NA	NA
TRIM49D2	NA	NA	NA	NA
TRIM5	4.301245132	4.773137737	4.712952966	4.275522821
TRIM50	-5.603155717	-5.361674164	-6.933027974	-3.578422794
TRIM51	NA	NA	NA	NA
TRIM51GP	NA	NA	NA	NA
TRIM52	0.764639151	0.251259546	0.387290487	1.198448742
TRIM54	-5.304100879	-4.776733735	-7.206577306	-6.061460944
TRIM55	-2.093246989	-1.385885189	-2.218322017	-2.313033124
TRIM56	1.158789342	1.042201307	0.964293198	1.561077845
TRIM58	-4.638312005	-5.357580189	-3.644641827	-3.818742321
TRIM59	3.609438171	4.212335785	4.097297421	2.631226256
TRIM6	2.138754101	2.675972415	2.624031788	1.80357044
TRIM60	-3.387851108	NA	NA	-5.864025676
TRIM61	0.330506176	-0.613131694	-0.820467619	-0.368842281
TRIM62	-0.504423703	-0.160974125	0.124790615	0.487494657
TRIM63	-7.152138293	NA	NA	NA
TRIM64	NA	NA	NA	NA
TRIM64B	NA	NA	NA	NA
TRIM64C	NA	NA	NA	NA
TRIM65	1.300065047	0.80048152	0.529488749	0.70497805
TRIM66	-0.65210005	-0.627640885	-0.582871602	-0.491618654
TRIM67	-4.402102933	-5.638232916	-5.59161255	-5.368819378
TRIM68	3.603386493	3.556855692	3.640842379	3.211044838
TRIM69	-4.31736975	-4.300601947	-5.703831597	-3.563809232
TRIM7	-6.484314819	-8.37031621	-6.907306636	-8.681442512
TRIM71	2.03353497	2.206692943	2.340678721	1.329191102
TRIM72	-6.499244926	-3.537400603	-3.257094741	-2.770550545
TRIM73	-8.52545025	-6.082887963	-6.508985479	-6.167439839
TRIM74	NA	-6.114553919	-6.182897037	-5.151500575
TRIM75P	-4.868022121	-4.4654165	-3.835501805	-3.958860276
TRIM77	NA	NA	NA	NA
TRIM8	3.210197092	2.795055351	3.039863905	2.977748543
TRIM9	-4.980879236	-4.358360956	-4.308228482	-2.703057948
TRIML1	-2.422613977	-2.043478945	-2.102906191	-1.489342862
TRIML2	-0.93368493	-3.980532725	-4.058832454	-2.562859565
TRIO	0.982586966	0.949598872	0.909065862	2.276861838
TRIOBP	1.472327198	0.936557893	0.947405207	1.593893624
TRIP10	2.81601651	1.424035149	1.521816414	2.834607118
TRIP11	3.275455862	3.602099517	3.649270204	3.303143561
TRIP12	4.169032712	3.48431391	3.604071709	4.535670915
TRIP13	3.754225817	3.080445587	2.922103825	2.671284519
TRIP4	4.504600843	4.571229769	4.462458245	4.575711315
TRIP6	2.161783772	1.913883308	1.866231858	1.60221698
TRIQK	2.515398816	3.099723626	2.953250364	2.620190824
TRIT1	4.182757142	4.5330386	4.579935282	3.877206313
TRMT1	3.549280603	3.419457692	3.517537924	3.646076277
TRMT10A	1.703042351	2.458292944	2.364802625	1.671380698
TRMT10B	2.982897173	3.326871042	3.286168751	2.646891986
TRMT10C	5.249487391	5.495561383	5.403551351	4.469612162
TRMT11	3.313901847	4.086537939	4.080071262	3.169429088
TRMT112	6.100141668	6.201545837	6.078950797	5.811191405
TRMT12	2.656990314	2.867723159	2.813292421	2.152047516
TRMT13	2.769878889	3.200488176	3.279970117	2.425447718
TRMT1L	1.610228598	1.201374783	1.335136032	1.066217414
TRMT2A	-0.022666352	-0.76068957	-0.616706247	0.346082144
TRMT2B	2.371259169	2.215793159	1.906140164	2.234149796
TRMT44	-0.474670599	-0.543520184	-0.616013744	-0.242545921
TRMT5	3.164446869	3.184386177	3.003292907	2.231937326
TRMT6	3.027812848	2.938995181	3.009709144	2.495554846
TRMT61A	-1.108782426	-1.933327248	-1.671398565	-0.828836657
TRMT61B	3.994920213	4.469504153	4.349372978	3.570119007
TRMU	1.359098507	0.349823806	0.500794459	1.22205023
TRNAU1AP	3.662913051	3.808271827	3.673908347	3.316939392
TRNP1	-0.367816669	-0.580935136	-1.204577556	0.266190813
TRNT1	3.870000241	4.034854939	3.961096494	3.491288082
TRO	6.031783845	5.83716838	5.831703556	6.555023698
TROAP	2.678816822	2.778727395	2.76472666	1.663691041
TRPA1	-3.857652089	-4.410246648	-4.788012526	-4.919801743
TRPC1	1.866413639	2.05239107	2.127368134	1.661361917
TRPC3	-3.983524134	-5.735626902	-4.763500331	-4.106435304
TRPC4	-2.854088816	-3.843890689	-3.737429771	-3.774144914
TRPC4AP	5.085477308	4.175052474	4.244529102	4.902153727
TRPC5	-2.611727279	-4.962695797	-4.211639274	-4.67164939
TRPC5OS	-4.453820956	-4.641586162	-5.636324455	-3.698307719
TRPC6	-2.64770162	-3.29084383	-3.315054849	-3.527855009
TRPC7	-2.128098548	-5.581260178	-6.353132912	-4.154119607
TRPM1	NA	NA	NA	NA
TRPM2	-8.63293546	NA	-8.485057023	-8.551292939
TRPM3	-4.510216548	-6.549660338	-5.733098612	-5.348066344
TRPM4	0.199445468	0.498102166	0.248704605	0.790766375
TRPM5	NA	-7.481158186	-6.603111112	-6.03614408
TRPM6	-1.024597885	-0.90337401	-1.017518503	-0.605258622
TRPM7	2.117205498	1.962178511	2.126453019	2.139609086
TRPM8	NA	NA	NA	NA
TRPS1	0.12561328	0.128255758	-0.100612035	-0.029389058
TRPT1	3.938718807	3.710325394	3.867759916	3.802785868
TRPV1	-0.283095739	-0.478994631	-0.438914941	-0.396470339
TRPV2	2.232383794	1.70135996	1.355341683	3.15056004
TRPV3	-1.815218099	-4.886515279	-4.525619051	-4.167123408
TRPV4	-0.472731074	-1.207179467	-0.829213775	-1.199573184
TRPV5	-7.769754199	NA	NA	-7.643796948
TRPV6	-5.919238571	-8.070846667	-8.252959223	-6.872662726
TRRAP	2.445611732	1.835700628	1.964567823	2.544260465
TRUB1	3.331327043	3.581110793	3.615751517	3.398043822
TRUB2	3.069462258	2.986653573	2.934659721	2.802740457
TSACC	0.890503266	1.224610249	1.471287819	0.501243454
TSC1	4.120982986	4.338564043	4.323318024	4.406958559
TSC2	0.609036099	0.187381428	0.408362617	1.113377839
TSC22D1	5.419338847	5.915090173	6.024095034	6.244321614
TSC22D2	1.383026404	3.290196623	3.351327854	2.752930971
TSC22D3	4.64622314	5.132088692	5.341906185	5.220034433
TSC22D4	0.241542099	-0.847315435	-0.425949019	-0.022499918
TSEN15	4.350526803	4.083241528	4.202789685	3.846921698
TSEN2	2.687391739	2.893418212	3.079666082	2.099488681
TSEN34	-1.662441365	-2.384503775	-2.325977383	-1.13205877
TSEN54	0.458266869	0.037589062	0.183869496	-0.426908395
TSFM	3.478364063	4.018301397	3.930606776	2.980684515
TSG101	5.116008218	5.151595226	5.070521977	5.291018038
TSGA10	-0.840039856	-0.193484305	-0.095616119	-0.550206725
TSGA10IP	-5.012744903	-6.8320247	-5.082102555	-6.80578521
TSGA13	-7.063382399	-6.670613577	NA	-6.586078427
TSHB	NA	-0.798443789	-0.745646554	1.366400342
TSHR	-3.184769622	-3.207193935	-2.648929292	-3.176570898
TSHZ1	-0.209497848	0.614302117	0.888556368	1.32952908
TSHZ2	-0.236580971	1.263982218	1.159306781	-1.021459276
TSHZ3	0.653367069	-0.282731675	-0.783678727	-0.063345752
TSKS	-4.596224404	-3.863866713	-4.354491169	-5.833012322
TSKU	2.156109666	1.219917193	1.279491592	2.007247129
TSLP	-1.408137054	-0.637000567	-1.087189424	-2.219982819
TSN	6.289174869	6.482000814	6.424950759	5.788677692
TSNARE1	-2.741218707	-2.774910531	-2.843623031	-2.174166118
TSNAX	2.947855193	3.622083362	3.529815692	2.772214263
TSNAXIP1	-1.964046301	-2.183017992	-1.883648519	-1.637828479
TSPAN1	-3.895057568	-3.031221655	-2.709127393	-3.181918837
TSPAN10	-2.371153272	-1.581827905	-1.88113023	-2.101744903
TSPAN11	1.730001726	0.671827123	0.75905063	2.084069991
TSPAN12	4.064191643	3.353846952	3.242005313	3.408553848
TSPAN13	3.433113039	4.234174001	4.088799963	5.472369491
TSPAN14	3.979042259	3.379857999	3.494125959	4.073871329
TSPAN15	3.263869399	2.043510668	2.15653754	4.782507727
TSPAN16	-3.761564774	-3.386590521	-2.71579176	-4.029866883
TSPAN17	0.767239772	0.251567165	0.253063875	1.328025269
TSPAN18	5.499686869	6.168526179	6.200097276	6.487639467
TSPAN19	-5.126495059	-3.379804357	-3.230503157	-4.602331037
TSPAN2	0.629367083	2.496494738	2.750326389	3.990344001
TSPAN3	4.288481502	4.21355351	4.269321416	4.400343167
TSPAN31	3.435190158	3.914668638	3.77645952	3.368347244
TSPAN32	0.181750986	-2.467623682	-1.697619801	-4.85229095
TSPAN33	-2.963428213	-3.575029904	-3.779083809	-3.906221458
TSPAN4	2.052205612	1.10032537	0.931457468	2.445502938
TSPAN5	2.249455315	1.81322083	1.646152775	2.225684716
TSPAN6	5.878386718	6.038217686	5.893905522	5.7762202
TSPAN7	4.01152861	4.801531488	5.169786845	5.061114656
TSPAN8	NA	-6.827780428	-6.014690661	-7.138906729
TSPAN9	1.192310368	0.841194805	0.461076448	1.51266564
TSPEAR	-6.447607521	-6.686598556	-7.777479778	-5.635752547
TSPO	3.128128373	2.759835555	2.566225322	3.685519316
TSPO2	-4.81992621	-5.477512253	NA	-4.766311046
TSPY1	NA	NA	NA	NA
TSPY10	NA	NA	NA	NA
TSPY2	NA	NA	NA	NA
TSPY3	NA	NA	NA	NA
TSPY4	NA	NA	NA	NA
TSPY8	NA	NA	NA	NA
TSPYL1	5.93515763	6.763350672	6.734875275	5.824325235
TSPYL2	1.602625078	2.095867298	2.040148851	2.896579919
TSPYL4	3.206867171	2.931466665	2.810160743	3.563373129
TSPYL5	1.26263905	1.955551934	1.716539146	-0.731675925
TSPYL6	-4.723298852	-5.725718775	-4.523397815	-3.537831041
TSR1	4.539162901	4.484600914	4.571553264	3.959993914
TSR2	5.671102865	5.564995854	5.50932463	5.683853555
TSR3	-0.152304599	-0.375879884	-0.552061904	-0.17947047
TSSC4	1.832225175	0.640785713	0.671807852	2.043452907
TSSK1B	NA	NA	NA	NA
TSSK2	NA	NA	NA	NA
TSSK3	-2.62057073	-1.951922215	-1.879260075	-1.847712064
TSSK4	0.164540433	-0.915126058	-0.722048599	-0.135549461
TSSK6	-1.924526065	-2.252279867	-1.746183424	-2.170082078
TST	2.268810478	2.052453735	1.930233556	2.435052412
TSTD1	3.66805694	3.845030376	3.704851498	3.969531352
TSTD2	2.526313534	2.096933335	1.919072257	2.297131302
TSTD3	1.049292161	2.405278216	2.097996065	1.145428412
TTBK1	-4.832542332	-5.967859774	-4.77044691	-5.650751616
TTBK2	0.603807104	0.702388828	0.73834859	0.752720607
TTC1	6.02564703	6.450908309	6.220749747	5.84874315
TTC12	0.884322522	0.988869004	0.829274961	0.581218735
TTC13	0.872584222	1.23496768	1.517525793	2.221832217
TTC14	2.336398287	2.709744615	2.740327886	2.667994082
TTC16	-7.586783939	-7.229050045	-6.783996634	-7.081687529
TTC17	4.916740742	4.591708346	4.679641503	5.184858695
TTC19	3.539006328	4.083226245	4.101897525	4.04475378
TTC21A	0.230772602	0.154580622	0.203525721	0.866084986
TTC21B	2.904454935	2.944117622	2.917966443	3.318403812
TTC22	-5.755893158	NA	-8.215009192	-6.819220066
TTC23	2.614475738	2.241667415	2.249361752	2.661658556
